window|hide layer 1|teach error|predic error 30%|10 values|5 |1|predic error 30%|10 values|5 |1
3|7|0,935574|3,284764|1,290574|1,436313|2,381394|6,630416|1,303054|1,580199|2,381394
3|8|0,920021|2,807283|1,393453|1,535115|1,678333|6,866802|1,235945|1,894189|1,678333
3|9|1,081022|4,907362|1,335993|1,509148|2,500492|6,554753|1,367846|1,620167|2,500492
3|10|1,003417|3,361175|1,310019|1,463094|2,349500|6,618906|1,317394|1,607215|2,349500
3|11|0,889976|3,312047|1,262243|1,382780|2,429226|6,665085|1,278237|1,515682|2,429226
3|12|1,107298|4,122544|1,413557|1,641065|2,403489|6,563704|1,404214|1,672936|2,403489
3|13|0,937053|2,983109|1,341689|1,494963|2,127166|6,617834|1,330294|1,701435|2,127166
3|14|1,176979|4,858207|1,475186|1,714530|2,424547|6,523335|1,462374|1,725773|2,424547
3|15|1,477309|5,660649|1,594216|1,897083|2,435210|6,579860|1,516403|1,831629|2,435210
3|16|0,946756|3,177420|1,297772|1,421187|2,251609|6,652934|1,299585|1,602515|2,251609
3|17|0,890739|3,610947|1,375835|1,565877|2,385620|6,573187|1,364857|1,683416|2,385620
3|18|0,994424|3,767156|1,443581|1,651347|2,215318|6,597035|1,392410|1,735273|2,215318
3|19|1,014784|4,077800|1,305627|1,464351|2,455026|6,605479|1,321597|1,583385|2,455026
3|20|0,990701|3,980570|1,321858|1,499498|2,505961|6,602999|1,327157|1,577612|2,505961
4|1|1,008951|3,894892|1,230337|1,323525|2,381782|6,759889|1,219992|1,397099|2,381782
4|2|0,905137|3,297159|1,330400|1,485340|2,349809|6,621401|1,345103|1,601278|2,349809
4|3|0,770775|2,609581|1,325208|1,477599|2,126757|6,710298|1,281029|1,671173|2,126757
4|4|0,876166|3,407586|1,279383|1,365158|2,363029|6,734383|1,286179|1,443869|2,363029
4|5|0,826331|2,830178|1,402373|1,510227|2,277122|6,623556|1,448121|1,669125|2,277122
4|6|0,812178|2,833343|1,343165|1,523951|2,078235|6,651714|1,273658|1,711350|2,078235
4|7|0,839579|2,632132|1,313093|1,473024|2,266370|6,658613|1,295165|1,630390|2,266370
4|8|0,917409|4,092163|1,349491|1,470977|2,495739|6,607228|1,421492|1,525233|2,495739
4|9|0,842475|3,304835|1,385146|1,468086|2,368460|6,642276|1,443577|1,598593|2,368460
4|10|0,851769|3,625302|1,344680|1,524154|2,158955|6,619202|1,306251|1,692971|2,158955
4|11|0,842203|3,124274|1,340992|1,454897|2,423069|6,631414|1,378997|1,592034|2,423069
4|12|0,886358|3,211065|1,277924|1,413083|2,428544|6,678894|1,261785|1,521187|2,428544
4|13|0,974176|4,091936|1,352985|1,458507|2,241438|6,647827|1,404035|1,608910|2,241438
4|14|0,862946|3,207872|1,457050|1,475896|2,293055|6,670596|1,546584|1,594039|2,293055
4|15|0,824805|2,769662|1,296790|1,443419|2,313926|6,628116|1,302761|1,620879|2,313926
4|16|0,896215|3,050120|1,370911|1,471950|2,260883|6,644390|1,382762|1,654913|2,260883
4|17|0,834189|2,865885|1,300715|1,459757|2,268301|6,633659|1,285884|1,638855|2,268301
4|18|0,825469|3,176318|1,314277|1,431937|2,289862|6,638460|1,332110|1,617571|2,289862
4|19|0,856759|3,264493|1,447032|1,466229|2,319467|6,649676|1,538358|1,629749|2,319467
4|20|0,883794|3,085851|1,306188|1,453599|2,354029|6,616556|1,310594|1,624259|2,354029
5|1|1,521869|5,762888|1,261276|1,347297|2,568662|6,726947|1,271099|1,356931|2,568662
5|2|0,867428|3,139221|1,289151|1,419679|2,607572|6,694099|1,320730|1,459786|2,607572
5|3|0,709314|2,759424|1,450963|1,626737|1,600585|6,849140|1,242162|1,935450|1,600585
5|4|0,818828|2,515586|1,332735|1,454194|2,113865|6,684217|1,312384|1,650508|2,113865
5|5|0,797406|2,888157|1,304664|1,387124|2,350375|6,653733|1,369083|1,541935|2,350375
5|6|0,762850|2,899546|1,409821|1,555604|1,648659|6,801352|1,247300|1,801317|1,648659
5|7|0,877293|3,505789|1,380480|1,433481|2,503806|6,643322|1,439960|1,519935|2,503806
5|8|0,805664|2,745744|1,342469|1,474751|2,102634|6,623967|1,333413|1,696721|2,102634
5|9|0,776286|2,520323|1,304562|1,356137|2,113665|6,670351|1,352561|1,617520|2,113665
5|10|0,802185|3,024078|1,316775|1,459259|2,221592|6,632734|1,300824|1,645455|2,221592
5|11|0,768204|3,097898|1,517573|1,625737|1,561554|6,743807|1,405559|1,972763|1,561554
5|12|0,858869|3,049872|1,430882|1,500252|2,006718|6,618591|1,445424|1,733036|2,006718
5|13|0,968282|3,735296|1,385199|1,354858|2,041815|6,698419|1,439064|1,590161|2,041815
5|14|0,833403|2,907189|1,414947|1,468797|2,363114|6,636375|1,475259|1,627864|2,363114
5|15|0,822096|3,110107|1,357056|1,511409|2,404327|6,611580|1,376141|1,612757|2,404327
5|16|0,833806|2,784489|1,312523|1,382946|2,185714|6,635203|1,365923|1,604602|2,185714
5|17|0,859810|3,347426|1,512329|1,501154|2,301746|6,625357|1,635687|1,679890|2,301746
5|18|0,928042|4,011246|1,412794|1,407629|2,159931|6,604894|1,436719|1,582353|2,159931
5|19|0,991474|4,735320|1,570823|1,416936|2,151677|6,608741|1,687461|1,624377|2,151677
5|20|0,822824|2,806418|1,409266|1,487809|2,374191|6,618433|1,454797|1,645379|2,374191
6|1|0,918076|3,867292|1,256374|1,333990|2,338899|6,740902|1,258712|1,396593|2,338899
6|2|0,893623|3,372667|1,292893|1,427323|2,453319|6,652438|1,298367|1,499133|2,453319
6|3|0,768524|2,843929|1,453024|1,536940|1,651926|6,762236|1,356407|1,730676|1,651926
6|4|0,721612|2,762938|1,390808|1,419165|1,708757|6,934448|1,343005|1,528948|1,708757
6|5|0,702322|2,847527|1,510877|1,597009|1,597977|6,796926|1,432667|2,032260|1,597977
6|6|0,699270|3,249370|1,513744|1,562364|1,339121|6,863920|1,369380|1,988765|1,339121
6|7|0,783615|2,796361|1,402950|1,500645|2,192142|6,597224|1,429622|1,629586|2,192142
6|8|0,805930|3,243871|1,419797|1,538539|2,140461|6,593476|1,456832|1,693207|2,140461
6|9|0,816473|2,961585|1,414174|1,439353|2,180737|6,645148|1,464346|1,625904|2,180737
6|10|0,789502|2,941050|1,345015|1,440993|2,162868|6,615492|1,372479|1,631101|2,162868
6|11|0,800479|3,096996|1,410443|1,421131|2,137648|6,605974|1,472842|1,595858|2,137648
6|12|0,809075|3,145320|1,533403|1,509930|2,092648|6,604912|1,627608|1,623476|2,092648
6|13|0,781378|2,863407|1,325789|1,411722|2,180600|6,635004|1,357541|1,603830|2,180600
6|14|0,766420|2,573342|1,366514|1,477815|2,176245|6,629195|1,379263|1,663039|2,176245
6|15|0,792860|3,045600|1,424223|1,466093|2,313770|6,608404|1,506079|1,636463|2,313770
6|16|0,809374|2,989528|1,411811|1,506871|2,115305|6,613396|1,429896|1,677605|2,115305
6|17|0,843025|3,707107|1,306988|1,380197|2,469940|6,671729|1,305703|1,533038|2,469940
6|18|0,797128|2,892358|1,535936|1,631526|1,616116|6,707502|1,468793|1,908683|1,616116
6|19|0,822434|2,902215|1,526058|1,518023|2,217400|6,644278|1,538749|1,634331|2,217400
6|20|0,795863|2,666525|1,303148|1,434943|2,331202|6,617007|1,333196|1,619986|2,331202
7|1|1,105318|4,752946|1,219589|1,316848|2,532563|6,752364|1,223168|1,334449|2,532563
7|2|0,784224|2,978532|2,063810|2,007933|1,767723|6,629512|28,965564|2,422368|1,767723
7|3|0,674080|2,726336|1,610890|1,773503|1,425404|6,790992|1,304568|2,051762|1,425404
7|4|0,737593|3,035095|1,541670|1,702140|1,536041|6,858198|1,250781|2,118097|1,536041
7|5|0,731696|3,014647|1,487348|1,657844|1,824047|6,693374|1,336237|1,896981|1,824047
7|6|0,692921|2,648275|1,575952|1,580064|1,659792|6,762800|1,605489|1,921229|1,659792
7|7|0,738301|3,080521|1,353459|1,465021|2,097299|6,663472|1,321023|1,664162|2,097299
7|8|0,794785|4,322620|1,608774|1,625729|2,128234|6,606657|1,693316|1,887945|2,128234
7|9|0,770985|3,369204|1,407906|1,542961|2,135159|6,660753|1,348936|1,713948|2,135159
7|10|0,809826|2,994910|1,336467|1,467294|2,315954|6,624035|1,343544|1,630686|2,315954
7|11|0,744281|3,057848|1,321856|1,437631|2,343651|6,639516|1,338156|1,579816|2,343651
7|12|0,779517|3,339927|1,361970|1,514381|2,383852|6,593854|1,362330|1,613828|2,383852
7|13|0,768871|3,279100|1,378423|1,520816|2,191309|6,612971|1,351278|1,670802|2,191309
7|14|0,796767|2,955446|1,377784|1,387495|2,264806|6,639021|1,464903|1,540284|2,264806
7|15|0,763239|3,184210|1,428879|1,537158|1,890137|6,685009|1,335326|1,748015|1,890137
7|16|0,788455|2,743915|1,281323|1,415993|2,478307|6,624693|1,319056|1,536501|2,478307
7|17|0,774462|3,194759|1,668990|1,564617|2,168600|6,600431|1,869136|1,858665|2,168600
7|18|0,814102|3,530120|1,358271|1,361990|2,365429|6,603096|1,478486|1,485887|2,365429
7|19|0,794885|3,105633|1,433955|1,439357|2,263978|6,634073|1,542202|1,621512|2,263978
7|20|0,755994|3,033519|1,467709|1,534993|1,680131|6,690176|1,404418|1,829807|1,680131
8|1|1,219419|5,170811|1,228063|1,318618|2,553263|6,758717|1,227339|1,324044|2,553263
8|2|0,853584|2,862448|1,457558|1,667296|2,285023|6,656927|1,402582|1,870260|2,285023
8|3|0,798260|3,000081|1,284928|1,486055|2,250897|6,697295|1,252428|1,639626|2,250897
8|4|0,737759|3,105392|1,388979|1,625586|2,084098|6,648042|1,376064|1,888663|2,084098
8|5|0,791183|3,154865|1,273390|1,436135|2,548734|6,653229|1,288557|1,577539|2,548734
8|6|0,719929|3,025457|1,170924|1,387173|2,023770|6,933419|1,163299|1,751441|2,023770
8|7|0,762076|3,293505|1,269118|1,429530|2,018662|6,626566|1,281528|1,644286|2,018662
8|8|0,755318|3,303179|1,253679|1,459361|1,946594|6,711561|1,321923|1,904295|1,946594
8|9|0,796340|3,204297|1,334253|1,527409|2,193051|6,618938|1,310087|1,696910|2,193051
8|10|0,756261|3,366738|1,285254|1,463952|2,305415|6,667102|1,304209|1,645515|2,305415
8|11|0,831468|3,298319|1,351359|1,555537|2,156090|6,603179|1,324278|1,739158|2,156090
8|12|0,790113|3,164444|1,476046|1,691631|1,946064|6,640429|1,428901|2,028046|1,946064
8|13|0,776997|3,282415|1,365241|1,505343|2,214743|6,599782|1,375273|1,731511|2,214743
8|14|0,796835|2,955725|1,289188|1,496192|2,230350|6,649035|1,252173|1,655057|2,230350
8|15|0,767138|2,992108|1,379072|1,551490|2,120592|6,630873|1,355205|1,809724|2,120592
8|16|0,790865|3,217730|1,389590|1,546105|1,976369|6,667083|1,298872|1,712784|1,976369
8|17|0,859787|3,464346|1,307017|1,430267|2,397500|6,615476|1,340013|1,611982|2,397500
8|18|0,881673|3,934341|1,569416|1,655084|2,127117|6,571860|1,642846|1,937756|2,127117
8|19|0,804600|3,971669|1,382329|1,489663|2,310594|6,612456|1,406813|1,618111|2,310594
8|20|0,768218|3,273582|1,372926|1,616542|2,016055|6,597962|1,359731|1,890862|2,016055
9|1|1,069904|4,954117|1,233857|1,274896|2,473685|6,793906|1,238225|1,278390|2,473685
9|2|0,871685|4,319490|1,217279|1,321714|2,518937|6,768157|1,212207|1,339103|2,518937
9|3|0,725615|3,189996|1,410432|1,777254|1,992234|6,754733|1,285991|2,068974|1,992234
9|4|0,720379|3,067311|1,348872|1,525226|2,108970|6,694473|1,525154|1,881632|2,108970
9|5|0,701758|3,646960|1,372864|1,560053|1,887000|6,745646|1,315622|1,885336|1,887000
9|6|0,742993|3,433656|1,245879|1,462387|2,233912|6,624248|1,304456|1,659472|2,233912
9|7|0,735934|3,180492|1,219291|1,475539|2,027372|6,743041|1,299811|1,898427|2,027372
9|8|0,768703|3,196569|1,312314|1,563414|2,338500|6,616234|1,288433|1,706511|2,338500
9|9|0,782856|3,087459|1,348775|1,498643|2,137861|6,623568|1,338227|1,655846|2,137861
9|10|0,806310|3,280075|1,314574|1,651299|2,214229|6,655638|1,333493|1,889698|2,214229
9|11|0,694395|3,099114|1,432297|1,770315|1,971611|6,786485|1,243980|2,090621|1,971611
9|12|0,747032|3,394087|1,272277|1,525950|1,946517|6,869026|1,270346|1,970584|1,946517
9|13|0,685812|3,740978|1,239122|1,439418|1,831457|6,784687|1,239370|1,748584|1,831457
9|14|0,786207|3,419053|1,599532|1,765935|2,120859|6,553154|1,812423|2,059744|2,120859
9|15|0,807651|3,425763|1,357021|1,436733|2,009344|6,665967|1,427850|1,613253|2,009344
9|16|0,910082|4,135784|1,333458|1,694579|2,380548|6,687529|1,438538|1,935037|2,380548
9|17|0,787472|3,078667|1,323834|1,559921|2,212389|6,651374|1,271851|1,752957|2,212389
9|18|0,759341|3,125834|2,219697|2,532321|2,519680|6,530788|3,411614|3,219718|2,519680
9|19|0,770912|3,404227|1,354898|1,563659|2,295843|6,602262|1,358846|1,778532|2,295843
9|20|0,828506|4,399752|1,537418|1,770888|2,412170|6,610452|1,548510|1,970379|2,412170
