window|hide layer 1|hide layer 2|teach error|predic error 30%|10 values|5 |1|predic error 30%|10 values|5 |1
4|4|14|0,908300|3,342482|1,431989|1,504235|2,242343|6,666942|1,493881|1,652991|2,242343
4|4|15|0,868196|2,339440|1,336844|1,468472|1,916719|6,838092|1,232969|1,594977|1,916719
4|4|16|0,843652|2,744428|1,323153|1,417393|1,837760|6,921615|1,230144|1,456803|1,837760
4|4|17|0,805848|2,676585|1,648499|1,820896|2,066369|6,681310|1,774992|2,216351|2,066369
4|4|18|0,963938|3,698186|1,279617|1,424386|2,550594|6,639048|1,291395|1,505875|2,550594
4|4|19|0,859411|2,886210|1,419816|1,565014|1,985362|6,730194|1,381037|1,768994|1,985362
4|4|20|1,056161|5,788149|1,341726|1,506513|2,766665|6,573087|1,365274|1,538187|2,766665
4|5|1|0,849984|3,267023|1,284995|1,419001|2,266885|6,681785|1,267387|1,559603|2,266885
4|5|2|0,737857|2,817806|1,566854|1,774417|1,697957|6,862665|1,357137|2,235073|1,697957
4|5|3|0,815131|2,378895|1,317428|1,389955|2,029806|6,819159|1,261860|1,619256|2,029806
4|5|4|0,735167|2,695252|1,514182|1,687852|1,695446|6,810030|1,383320|2,046272|1,695446
4|5|5|0,770613|2,643472|1,452591|1,526947|1,837208|6,883549|1,361414|1,911850|1,837208
4|5|6|0,742035|2,342682|1,470628|1,603238|1,746852|6,860301|1,317030|2,057608|1,746852
4|5|7|0,855434|3,214774|1,314400|1,478453|2,208132|6,694165|1,266590|1,592405|2,208132
4|5|8|0,840274|2,918732|1,425828|1,519591|2,033231|6,752306|1,386960|1,729613|2,033231
4|5|9|0,824471|2,633050|1,369085|1,486104|2,043961|6,740996|1,322516|1,709251|2,043961
4|5|10|0,762321|2,894046|1,460761|1,522529|2,086562|6,740107|1,470750|1,763124|2,086562
4|5|11|0,928082|4,156324|1,316165|1,374786|1,786952|6,916237|1,238309|1,454785|1,786952
4|5|12|0,800786|2,966143|1,426482|1,563918|1,965457|6,820485|1,339815|1,826037|1,965457
4|5|13|0,884667|3,200013|1,360317|1,466177|2,491763|6,596901|1,448706|1,540529|2,491763
4|5|14|0,767816|2,454242|1,389505|1,524627|1,782669|6,957650|1,252338|1,638205|1,782669
4|5|15|0,763659|3,561806|1,425800|1,534267|2,185418|6,735627|1,465188|1,595068|2,185418
4|5|16|0,759385|2,819330|1,482901|1,604947|1,944858|6,774773|1,385396|1,810168|1,944858
4|5|17|0,832536|2,876293|1,379949|1,458948|2,102524|6,676802|1,413677|1,684991|2,102524
4|5|18|0,793740|3,395833|1,305301|1,394238|2,240666|6,724857|1,321471|1,531838|2,240666
4|5|19|0,711147|2,296244|1,401968|1,506642|1,977372|6,798323|1,327583|1,783742|1,977372
4|5|20|0,815366|3,052503|1,312232|1,459498|2,184786|6,672008|1,277605|1,650242|2,184786
4|6|1|0,977856|3,462385|1,259957|1,367264|2,354849|6,796520|1,209306|1,415025|2,354849
4|6|2|0,719144|2,344384|1,380673|1,498607|1,808810|6,946466|1,240604|1,778415|1,808810
4|6|3|0,819696|2,899676|1,437516|1,547790|1,791192|6,926147|1,348008|1,785696|1,791192
4|6|4|0,709519|2,760835|1,416562|1,536877|1,727308|6,919818|1,293234|1,756341|1,727308
4|6|5|0,715862|2,856553|1,415675|1,566342|1,561057|6,970642|1,240072|1,662298|1,561057
4|6|6|0,824009|2,549612|1,482449|1,677985|1,710472|6,880434|1,274256|2,035709|1,710472
4|6|7|0,872742|3,126198|1,340132|1,467408|2,268869|6,628062|1,363717|1,636713|2,268869
4|6|8|0,778965|2,739038|1,488158|1,633903|1,852507|6,806657|1,380200|2,008481|1,852507
4|6|9|0,824359|2,962545|1,385749|1,544849|1,947673|6,788849|1,275292|1,622617|1,947673
4|6|10|0,730226|2,687773|1,450778|1,608662|1,684424|6,800618|1,322833|1,921103|1,684424
4|6|11|0,822449|2,606541|1,516519|1,683989|1,838002|6,754456|1,445516|1,962826|1,838002
4|6|12|0,789635|2,633766|1,334666|1,435997|2,014546|6,786714|1,279832|1,636244|2,014546
4|6|13|0,718147|2,439881|1,481828|1,697892|1,814226|6,863609|1,263119|2,160057|1,814226
4|6|14|0,875873|2,760955|1,424448|1,566193|1,709259|6,952712|1,251140|1,954613|1,709259
4|6|15|0,834438|2,451722|1,570033|1,731126|1,679921|6,762507|1,468861|2,097614|1,679921
4|6|16|0,856570|3,431203|1,391165|1,521848|2,220079|6,621913|1,402595|1,681693|2,220079
4|6|17|0,789036|2,433144|1,348251|1,481594|2,018661|6,771321|1,282218|1,707383|2,018661
4|6|18|0,802400|3,441575|1,411802|1,536086|2,316346|6,617343|1,443227|1,651876|2,316346
4|6|19|0,928039|3,981130|1,350843|1,496185|2,333546|6,599715|1,373217|1,646907|2,333546
4|6|20|0,838659|2,344533|1,509235|1,706126|1,735890|6,897490|1,295798|2,087096|1,735890
4|7|1|1,122730|4,129857|1,231216|1,325976|2,406071|6,760790|1,221229|1,386563|2,406071
4|7|2|0,776082|2,394123|1,504891|1,616756|1,921444|6,799773|1,428592|1,943330|1,921444
4|7|3|0,774705|2,688103|1,422285|1,555200|1,531832|7,084443|1,213632|1,796839|1,531832
4|7|4|0,775303|2,792793|1,445073|1,631442|1,960808|6,777068|1,298494|1,866957|1,960808
4|7|5|0,761991|2,564579|1,529910|1,754838|1,948832|6,715795|1,431339|2,038467|1,948832
4|7|6|0,737824|2,543986|1,465894|1,655318|1,680102|6,909585|1,237572|1,992381|1,680102
4|7|7|0,742378|2,927469|1,405231|1,522834|1,584077|7,026993|1,241639|1,680508|1,584077
4|7|8|0,755273|2,662480|1,444409|1,568425|1,772836|6,863467|1,325472|1,940806|1,772836
4|7|9|0,849032|2,754818|1,301678|1,430946|2,158295|6,677512|1,279138|1,647385|2,158295
4|7|10|0,832020|3,027578|1,426814|1,553037|2,115714|6,668901|1,430999|1,751797|2,115714
4|7|11|0,734325|2,674555|1,638112|1,818708|1,767642|6,741598|1,617352|2,545435|1,767642
4|7|12|0,853000|3,802726|1,438836|1,534596|2,459780|6,626494|1,429305|1,618431|2,459780
4|7|13|0,709136|2,629400|1,373243|1,473020|1,704991|7,013295|1,237526|1,624395|1,704991
4|7|14|1,189276|4,902004|1,275006|1,423547|2,614704|6,669721|1,263855|1,455214|2,614704
4|7|15|0,888380|3,072947|1,281353|1,381291|2,139434|6,758957|1,258983|1,527058|2,139434
4|7|16|0,830928|3,116529|1,593254|1,669524|1,998383|6,666924|1,646043|1,951782|1,998383
4|7|17|0,741501|3,139828|1,441360|1,558941|1,930882|6,792175|1,384667|1,814864|1,930882
4|7|18|0,893077|3,189919|1,456050|1,523248|2,145630|6,717348|1,468789|1,711928|2,145630
4|7|19|0,890857|3,061571|1,337297|1,507454|2,224198|6,626092|1,313318|1,658513|2,224198
4|7|20|0,906224|3,167507|1,509853|1,588497|2,150308|6,653489|1,560614|1,801518|2,150308
4|8|1|0,878548|2,499489|1,339259|1,515347|2,197896|6,635370|1,295898|1,686598|2,197896
4|8|2|0,745236|2,743855|1,416533|1,518242|1,965564|6,807707|1,366224|1,706405|1,965564
4|8|3|0,879511|2,649867|1,513904|1,643195|1,855138|6,831458|1,398776|1,915966|1,855138
4|8|4|0,772761|2,293367|1,407077|1,567049|1,798716|6,829412|1,263969|1,837723|1,798716
4|8|5|0,723753|2,722624|1,431967|1,591478|1,749440|6,881401|1,282837|1,858897|1,749440
4|8|6|0,791878|2,629315|1,501089|1,650429|1,851767|6,878321|1,322827|1,924997|1,851767
4|8|7|0,746268|2,710018|1,506166|1,652841|1,950012|6,768206|1,399414|1,993260|1,950012
4|8|8|0,780945|2,603272|1,492545|1,595723|1,759472|6,806186|1,394990|1,901855|1,759472
4|8|9|1,087256|4,766327|1,315880|1,474255|2,599823|6,632899|1,319576|1,508134|2,599823
4|8|10|0,773112|2,991968|1,364407|1,467170|2,058819|6,713864|1,325725|1,663852|2,058819
4|8|11|0,793239|2,323036|1,364246|1,520065|1,949068|6,792390|1,254480|1,655511|1,949068
4|8|12|0,813490|2,611991|1,305683|1,444324|2,125272|6,711390|1,265414|1,594623|2,125272
4|8|13|0,787245|2,611674|1,411377|1,501391|2,108688|6,777672|1,350356|1,724596|2,108688
4|8|14|0,763810|2,639728|1,380724|1,489417|1,975180|6,750743|1,338570|1,731770|1,975180
4|8|15|0,821792|3,038253|1,396839|1,497140|2,271247|6,656289|1,422204|1,667586|2,271247
4|8|16|0,729198|2,984600|1,436115|1,650407|1,921036|6,795801|1,271500|1,775087|1,921036
4|8|17|0,755111|2,882161|1,379332|1,474205|2,037430|6,734870|1,336455|1,699710|2,037430
4|8|18|1,142990|5,315415|1,267461|1,402971|2,630183|6,675352|1,272232|1,426986|2,630183
4|8|19|0,861588|3,590507|1,465135|1,606287|2,327033|6,612356|1,506650|1,741554|2,327033
4|8|20|0,943889|3,822296|1,357229|1,443276|2,010886|6,735966|1,360532|1,598501|2,010886
4|9|1|1,199887|4,724898|1,257213|1,377794|2,448900|6,703951|1,257501|1,441988|2,448900
4|9|2|0,759838|2,927988|1,298544|1,433173|2,177020|6,744306|1,245736|1,557313|2,177020
4|9|3|0,804826|2,610116|1,375238|1,468178|1,780636|6,844852|1,289412|1,821268|1,780636
4|9|4|0,797869|2,685381|1,386468|1,509820|1,755279|6,896277|1,253182|1,857741|1,755279
4|9|5|0,804346|2,523142|1,410622|1,528716|1,870591|6,855198|1,305601|1,870982|1,870591
4|9|6|0,846634|2,577157|1,463649|1,592901|1,993706|6,818902|1,339331|1,821545|1,993706
4|9|7|0,723037|2,931241|1,463255|1,601880|1,775166|6,847879|1,348779|1,853055|1,775166
4|9|8|0,767290|3,142569|1,326916|1,412353|1,834835|6,966803|1,239739|1,452756|1,834835
4|9|9|0,886082|3,583864|1,493124|1,578768|2,095779|6,665265|1,587661|1,940251|2,095779
4|9|10|0,781091|2,429579|1,432668|1,543124|2,065295|6,793901|1,350893|1,772768|2,065295
4|9|11|0,736703|2,834378|1,467165|1,567061|1,908746|6,769728|1,416789|1,822755|1,908746
4|9|12|0,739063|2,582618|1,460931|1,628071|1,641814|7,004271|1,239597|1,951574|1,641814
4|9|13|0,707862|2,482011|1,442067|1,643028|1,716322|6,970418|1,213432|1,745104|1,716322
4|9|14|0,899149|3,122129|1,409426|1,537120|2,384820|6,587586|1,453741|1,658192|2,384820
4|9|15|0,699699|2,680666|1,477024|1,679263|1,786599|6,868035|1,259876|2,086842|1,786599
4|9|16|0,755299|3,193270|1,498892|1,707337|1,545633|6,784869|1,314370|1,972447|1,545633
4|9|17|0,753751|2,903165|1,423210|1,513709|2,015726|6,817213|1,384615|1,652030|2,015726
4|9|18|0,874934|3,296571|1,473335|1,504449|2,215799|6,652147|1,552393|1,682296|2,215799
4|9|19|0,801130|2,828643|1,408493|1,525027|2,085996|6,723720|1,392100|1,825327|2,085996
4|9|20|0,872846|3,681743|1,329477|1,510218|2,428041|6,592342|1,323061|1,629211|2,428041
4|10|1|1,520517|5,760593|1,250815|1,370625|2,578489|6,706158|1,255655|1,393724|2,578489
4|10|2|0,766182|2,404998|1,468355|1,600828|1,922659|6,766153|1,414182|1,953490|1,922659
4|10|3|0,772149|2,506886|1,502664|1,693373|1,911913|6,797864|1,368156|2,147319|1,911913
4|10|4|0,714615|2,667090|1,455492|1,621964|1,709490|6,922816|1,259445|1,888356|1,709490
4|10|5|0,771344|2,517191|1,481706|1,607491|1,746375|6,879700|1,343398|1,967588|1,746375
4|10|6|0,765076|2,844689|1,442397|1,600164|1,728774|6,821853|1,319902|1,837642|1,728774
4|10|7|0,767140|2,752174|1,373050|1,536895|1,933936|6,779180|1,251515|1,796384|1,933936
4|10|8|0,750105|3,220625|1,559755|1,745754|1,576477|6,769991|1,448170|2,209001|1,576477
4|10|9|0,729204|2,681868|1,446350|1,608935|1,544326|7,032988|1,223567|1,974419|1,544326
4|10|10|0,830484|3,014580|1,436648|1,506167|2,309128|6,634578|1,510768|1,664819|2,309128
4|10|11|0,770697|2,858701|1,393736|1,456846|2,042252|6,823332|1,373016|1,634455|2,042252
4|10|12|0,725183|2,487013|1,477345|1,659027|1,812763|6,847085|1,307691|2,058055|1,812763
4|10|13|0,737209|2,353263|1,464227|1,619409|1,673316|6,868382|1,287767|2,034685|1,673316
4|10|14|0,791759|2,763809|1,383683|1,446581|1,992579|6,764280|1,387670|1,776660|1,992579
4|10|15|0,826185|3,109576|1,323812|1,468594|2,380592|6,620294|1,344979|1,608900|2,380592
4|10|16|0,781414|2,445488|1,417679|1,493297|1,934339|6,810152|1,347547|1,872687|1,934339
4|10|17|0,811795|2,493980|1,498280|1,612401|2,122253|6,785660|1,446764|2,025402|2,122253
4|10|18|0,809537|3,271620|1,353061|1,500311|2,323238|6,634441|1,350029|1,627894|2,323238
4|10|19|1,025302|4,653743|1,322061|1,469365|2,632254|6,610257|1,338523|1,528189|2,632254
4|10|20|0,766734|3,111731|1,363437|1,403518|1,835852|6,864203|1,338799|1,537096|1,835852
4|11|1|1,390622|5,702395|1,263467|1,396306|2,615998|6,689191|1,263287|1,414064|2,615998
4|11|2|0,742302|2,537214|1,499497|1,605946|1,852455|6,846520|1,392918|2,052820|1,852455
4|11|3|0,792042|2,670659|1,499683|1,578941|2,069791|6,726104|1,517667|1,815819|2,069791
4|11|4|0,736113|2,854283|1,421564|1,571750|1,615929|6,947127|1,236776|1,938769|1,615929
4|11|5|0,716291|2,776154|1,519325|1,674529|1,833487|6,824096|1,398064|2,113171|1,833487
4|11|6|0,914681|3,056797|1,357020|1,483619|1,977475|6,770619|1,290877|1,756478|1,977475
4|11|7|0,761982|2,357551|1,422252|1,572065|1,796116|6,929050|1,245420|1,972582|1,796116
4|11|8|0,755539|2,737492|1,449520|1,537246|1,864999|6,803701|1,402956|1,833936|1,864999
4|11|9|0,770139|3,102035|1,453581|1,538190|2,239524|6,709851|1,487715|1,711077|2,239524
4|11|10|0,856416|2,658425|1,506311|1,545108|1,999505|6,754279|1,528498|1,854129|1,999505
4|11|11|0,716242|2,818668|1,479110|1,660734|1,802636|6,912912|1,270186|1,844114|1,802636
4|11|12|0,776077|2,521672|1,480999|1,598667|1,973768|6,837629|1,354423|1,959999|1,973768
4|11|13|0,818558|3,078951|1,469251|1,562909|2,080751|6,681490|1,528299|1,783249|2,080751
4|11|14|0,836968|3,259393|1,437452|1,488248|2,214761|6,661258|1,477498|1,663537|2,214761
4|11|15|0,769580|3,574916|1,390606|1,415193|2,156825|6,773495|1,447845|1,472075|2,156825
4|11|16|0,801462|2,731394|1,400835|1,531281|2,100166|6,751346|1,350760|1,708537|2,100166
4|11|17|0,788024|3,069063|1,419219|1,445305|2,060451|6,797830|1,429415|1,627854|2,060451
4|11|18|0,829874|3,246050|1,383687|1,476833|2,097075|6,702903|1,389579|1,641283|2,097075
4|11|19|0,747814|2,949983|1,501198|1,608337|1,918218|6,785043|1,436403|1,897212|1,918218
4|11|20|0,879654|3,145886|1,323892|1,461078|2,476012|6,621888|1,341553|1,579132|2,476012
4|12|1|1,108888|4,862859|1,230391|1,324801|2,437241|6,754539|1,228032|1,374104|2,437241
4|12|2|0,777328|2,377480|1,525770|1,732693|1,925591|6,784947|1,332444|2,110811|1,925591
4|12|3|0,751849|2,721983|1,466692|1,542219|1,835757|6,909551|1,364575|1,961018|1,835757
4|12|4|0,705509|3,014188|1,412710|1,535919|1,853102|6,874359|1,286708|1,832062|1,853102
4|12|5|0,716856|2,601543|1,575649|1,725569|1,783840|6,844150|1,461566|2,146460|1,783840
4|12|6|0,801203|2,921105|1,524628|1,734613|1,649357|6,874559|1,316613|2,144322|1,649357
4|12|7|0,732671|2,885253|1,499956|1,647254|1,675004|6,825170|1,406714|1,966441|1,675004
4|12|8|0,789119|2,644906|1,571668|1,753793|1,669348|6,688912|1,532497|2,160151|1,669348
4|12|9|0,782064|2,487331|1,346723|1,490150|1,913023|6,840471|1,221920|1,715975|1,913023
4|12|10|0,745117|2,478133|1,408028|1,576168|1,841877|6,895558|1,231852|1,903370|1,841877
4|12|11|0,720656|2,705126|1,386386|1,479340|1,904617|6,882140|1,294134|1,647803|1,904617
4|12|12|0,745566|3,275748|1,409086|1,564587|1,609934|7,062577|1,203389|1,795930|1,609934
4|12|13|0,748597|2,502855|1,457055|1,628028|1,974169|6,785364|1,349256|1,987157|1,974169
4|12|14|0,749904|2,730684|1,340086|1,452449|1,873664|6,942641|1,221723|1,729211|1,873664
4|12|15|0,764734|3,009070|1,383907|1,539448|1,768828|6,977191|1,206324|1,597027|1,768828
4|12|16|0,755028|2,110439|1,389537|1,506297|1,761643|6,937883|1,241212|1,835919|1,761643
4|12|17|0,824893|3,030859|1,428146|1,581247|1,894092|6,846102|1,307177|1,740904|1,894092
4|12|18|0,792309|2,457540|1,396417|1,518488|2,012522|6,794277|1,320951|1,908310|2,012522
4|12|19|0,853125|3,795860|1,515193|1,627414|2,348944|6,655558|1,572353|1,773542|2,348944
4|12|20|0,756843|2,444515|1,469830|1,627937|1,843164|6,791328|1,351077|1,902205|1,843164
4|13|1|1,122724|5,008203|1,277802|1,376518|2,393687|6,730376|1,285248|1,423762|2,393687
4|13|2|0,765312|2,420858|1,509774|1,675764|1,856067|6,828961|1,359602|2,053643|1,856067
4|13|3|0,736513|2,790795|1,407408|1,469025|1,742217|6,878876|1,346472|1,794095|1,742217
4|13|4|0,694903|2,793719|1,356863|1,477412|1,986445|6,831866|1,265708|1,666466|1,986445
4|13|5|0,758102|2,692804|1,607596|1,781707|1,750986|6,805075|1,495065|2,366471|1,750986
4|13|6|0,757596|2,510636|1,458567|1,566952|1,885048|6,799250|1,389910|1,997173|1,885048
4|13|7|0,764770|3,251306|1,357337|1,434375|1,795640|6,979367|1,270612|1,524435|1,795640
4|13|8|0,759762|2,917382|1,447808|1,552374|1,696940|6,907250|1,315069|1,918235|1,696940
4|13|9|0,736994|3,003902|1,388430|1,503712|1,681841|6,970051|1,228966|1,741197|1,681841
4|13|10|0,804273|3,029232|1,528524|1,735711|2,121434|6,762006|1,382310|2,099460|2,121434
4|13|11|0,726664|2,922725|1,393143|1,550845|1,789658|6,936615|1,232373|1,738255|1,789658
4|13|12|0,793963|2,850049|1,503598|1,578886|1,977436|6,791494|1,488129|1,878340|1,977436
4|13|13|0,865448|3,345680|1,392108|1,490747|2,295617|6,630316|1,408650|1,657434|2,295617
4|13|14|0,759738|2,904371|1,503867|1,647414|1,720263|6,920300|1,371013|1,971439|1,720263
4|13|15|0,759195|2,557913|1,457555|1,605739|2,035278|6,801819|1,343778|1,938395|2,035278
4|13|16|0,721357|2,808378|1,471114|1,601903|1,861624|6,801288|1,370613|1,910313|1,861624
4|13|17|0,739906|3,046072|1,364411|1,446210|1,938455|6,813927|1,307106|1,592837|1,938455
4|13|18|0,785393|2,571932|1,512885|1,627952|1,979694|6,808837|1,428117|1,948607|1,979694
4|13|19|0,906857|3,879634|1,502400|1,586418|2,421679|6,607458|1,561544|1,674857|2,421679
4|13|20|0,765434|2,566821|1,462066|1,575816|1,982328|6,740268|1,442695|1,864826|1,982328
4|14|1|1,209143|4,777914|1,256568|1,370379|2,393178|6,734476|1,236406|1,444189|2,393178
4|14|2|0,779564|2,528648|1,401202|1,542342|1,760692|6,904446|1,253428|1,760900|1,760692
4|14|3|0,802871|2,401361|1,466456|1,599770|1,887699|6,818700|1,361126|2,000318|1,887699
4|14|4|0,742333|3,374586|1,368633|1,511600|1,680600|6,921718|1,225538|1,753201|1,680600
4|14|5|0,699187|2,908561|1,469188|1,630539|1,595544|6,956928|1,280848|1,927396|1,595544
4|14|6|0,762072|3,045541|1,401656|1,543186|1,757624|6,955239|1,242350|1,821663|1,757624
4|14|7|0,879247|3,700292|1,309074|1,461560|2,520927|6,635285|1,301973|1,549458|2,520927
4|14|8|0,723981|3,039728|1,429070|1,598361|1,640761|6,992783|1,212106|1,669667|1,640761
4|14|9|0,762960|2,661601|1,475501|1,566248|1,907262|6,826068|1,387284|1,917333|1,907262
4|14|10|0,831310|2,677431|1,389591|1,458453|1,972604|6,759686|1,379053|1,752092|1,972604
4|14|11|0,719217|2,666330|1,370765|1,472954|1,886189|6,913817|1,252407|1,713398|1,886189
4|14|12|0,753490|2,380693|1,456830|1,600820|2,070098|6,672893|1,438720|1,808116|2,070098
4|14|13|0,712875|2,718718|1,482312|1,633871|1,791580|6,750664|1,409465|1,934666|1,791580
4|14|14|0,741354|2,424566|1,482771|1,707392|1,844764|6,736462|1,293507|1,942113|1,844764
4|14|15|0,827077|2,852305|1,398464|1,585154|2,027734|6,676783|1,301202|1,741536|2,027734
4|14|16|0,839455|3,163267|1,540257|1,639041|1,909239|6,720677|1,601088|1,966530|1,909239
4|14|17|0,833839|2,136557|1,386242|1,552178|1,838830|6,844550|1,233651|1,914191|1,838830
4|14|18|0,897951|3,883754|1,382872|1,487179|2,338011|6,577765|1,488464|1,606824|2,338011
4|14|19|0,767905|2,734062|1,492597|1,681337|1,777512|6,825210|1,302393|2,035622|1,777512
4|14|20|0,847264|3,518717|1,535040|1,552675|1,819286|6,748851|1,578427|1,712315|1,819286
4|15|1|1,140006|4,181960|1,221163|1,306108|2,456604|6,771056|1,216681|1,347860|2,456604
4|15|2|0,815145|2,335376|1,401614|1,519296|2,019595|6,793758|1,343815|1,817712|2,019595
4|15|3|0,793771|2,706918|1,510175|1,659977|1,699654|6,949330|1,319730|2,075160|1,699654
4|15|4|0,754275|2,619191|1,549402|1,640992|1,802916|6,809620|1,471985|2,181371|1,802916
4|15|5|0,767750|2,603189|1,520297|1,654768|1,966824|6,769025|1,456785|2,049376|1,966824
4|15|6|0,766094|2,748103|1,580951|1,851342|1,709708|6,855529|1,318829|2,481824|1,709708
4|15|7|0,883614|3,477849|1,392580|1,578299|2,463376|6,605424|1,378530|1,635721|2,463376
4|15|8|0,760008|3,695738|1,493935|1,619212|1,790568|6,804126|1,476985|1,872195|1,790568
4|15|9|0,760971|2,327525|1,432526|1,587098|1,893846|6,821086|1,295295|1,900156|1,893846
4|15|10|0,781128|3,017872|1,460998|1,597222|1,780972|6,813659|1,360436|1,928697|1,780972
4|15|11|0,813597|2,969535|1,500880|1,638321|2,233297|6,583577|1,588595|1,757892|2,233297
4|15|12|0,832374|3,018909|1,318484|1,378750|1,949958|6,859214|1,277165|1,626204|1,949958
4|15|13|0,844989|2,763219|1,397806|1,496973|2,304232|6,644219|1,425682|1,659695|2,304232
4|15|14|0,829875|2,887279|1,433162|1,572815|2,228244|6,601410|1,464309|1,728521|2,228244
4|15|15|0,810986|2,972385|1,404592|1,526015|2,245459|6,597629|1,459603|1,652105|2,245459
4|15|16|0,870757|3,353764|1,492690|1,522376|2,298053|6,685530|1,546708|1,640922|2,298053
4|15|17|0,735583|2,479098|1,529877|1,750353|1,817248|6,821106|1,321434|2,232459|1,817248
4|15|18|0,846893|2,890052|1,475262|1,574920|2,116590|6,631584|1,525633|1,799411|2,116590
4|15|19|0,768939|2,664876|1,445371|1,567265|1,996228|6,849015|1,350376|1,927434|1,996228
4|15|20|0,782278|2,724766|1,477278|1,588387|1,843463|6,813516|1,372361|1,858816|1,843463
4|16|1|1,043020|3,458623|1,237310|1,339955|2,404518|6,735607|1,233510|1,421309|2,404518
4|16|2|0,788441|2,428255|1,417937|1,572956|1,770474|6,897606|1,245564|1,880567|1,770474
4|16|3|0,715722|3,001398|1,434340|1,600804|1,647631|7,015225|1,237354|1,904733|1,647631
4|16|4|0,700156|2,709671|1,433137|1,521562|1,717914|6,924853|1,305674|1,866454|1,717914
4|16|5|0,740709|3,044376|1,399903|1,520631|1,672679|7,027123|1,235935|1,707837|1,672679
4|16|6|0,738095|2,900594|1,540893|1,714289|1,596652|6,956260|1,309487|2,218184|1,596652
4|16|7|0,757727|2,968860|1,468669|1,636914|1,681168|6,887773|1,290410|1,949917|1,681168
4|16|8|0,811903|3,102156|1,387930|1,489036|1,734261|6,947639|1,280899|1,561896|1,734261
4|16|9|0,771350|2,946531|1,488113|1,607383|1,897859|6,845486|1,406876|1,884044|1,897859
4|16|10|0,757744|2,847552|1,441183|1,475942|1,998387|6,813884|1,445080|1,744235|1,998387
4|16|11|0,725966|2,845644|1,477995|1,600611|1,845632|6,818090|1,383113|2,076776|1,845632
4|16|12|0,832376|2,667138|1,521062|1,656396|1,944005|6,809291|1,427820|2,024039|1,944005
4|16|13|0,772697|3,160057|1,516981|1,606634|2,071802|6,759812|1,523545|1,834294|2,071802
4|16|14|0,763717|3,282586|1,461724|1,541827|1,867378|6,841823|1,430248|1,688124|1,867378
4|16|15|0,769382|2,631933|1,482178|1,690094|1,723835|6,923922|1,233720|1,911749|1,723835
4|16|16|0,738646|2,873538|1,431098|1,510690|2,018552|6,788999|1,412968|1,759043|2,018552
4|16|17|0,899790|3,475689|1,296067|1,315634|2,202899|6,774766|1,337462|1,464533|2,202899
4|16|18|0,777200|3,490608|1,438972|1,583672|1,910644|6,744436|1,394208|1,680620|1,910644
4|16|19|0,826012|3,103047|1,315587|1,389233|1,818088|6,876411|1,288029|1,478982|1,818088
4|16|20|0,798701|3,746348|1,433339|1,611961|2,156340|6,706774|1,369616|1,622605|2,156340
4|17|1|1,186680|4,117408|1,258528|1,371743|2,466040|6,733284|1,240216|1,428483|2,466040
4|17|2|0,798006|2,615892|1,478304|1,574517|1,851948|6,790539|1,409543|1,842786|1,851948
4|17|3|0,776329|2,572850|1,522489|1,714565|1,862658|6,851688|1,358046|2,368129|1,862658
4|17|4|0,673098|3,152237|1,413706|1,547181|1,539965|7,072856|1,237642|1,760053|1,539965
4|17|5|0,752579|3,100684|1,391536|1,438389|1,731823|6,994878|1,310933|1,677253|1,731823
4|17|6|0,712332|2,954375|1,484200|1,630667|1,610278|6,856781|1,376304|1,777519|1,610278
4|17|7|0,772826|2,681163|1,436811|1,563074|1,717042|6,950246|1,310134|1,786224|1,717042
4|17|8|0,791668|2,994587|1,590239|1,712949|1,958356|6,762698|1,537368|2,042056|1,958356
4|17|9|0,769095|3,246940|1,450941|1,635908|1,649190|6,847303|1,266832|1,693468|1,649190
4|17|10|0,820654|3,217488|1,522311|1,637037|1,878488|6,761035|1,484863|2,027540|1,878488
4|17|11|0,806422|2,841896|1,491089|1,571520|2,004327|6,760997|1,475389|1,825030|2,004327
4|17|12|0,762612|2,834497|1,475207|1,672335|1,678694|6,905866|1,253387|1,933519|1,678694
4|17|13|0,894661|2,942028|1,426179|1,514555|2,029458|6,710379|1,432093|1,810572|2,029458
4|17|14|0,808382|2,885532|1,631850|1,891689|1,919465|6,763061|1,414458|2,419414|1,919465
4|17|15|0,764483|2,569630|1,506608|1,664804|1,659428|6,928268|1,292837|2,122823|1,659428
4|17|16|0,811334|3,124952|1,430148|1,598807|1,838426|6,736375|1,314118|1,752737|1,838426
4|17|17|0,766341|2,743977|1,415867|1,528693|1,621121|7,086992|1,254171|1,722513|1,621121
4|17|18|0,751055|2,917056|1,398179|1,565000|1,955943|6,793531|1,246147|1,702648|1,955943
4|17|19|0,885977|3,668335|1,527496|1,492623|2,274593|6,717483|1,672608|1,727122|2,274593
4|17|20|0,891251|2,963311|1,374098|1,508214|2,490200|6,608756|1,451904|1,575162|2,490200
4|18|1|1,058700|3,993900|1,294470|1,433193|2,332291|6,680141|1,274554|1,539578|2,332291
4|18|2|0,798859|2,624361|1,503902|1,678900|1,795501|6,761609|1,347078|1,802317|1,795501
4|18|3|0,781983|2,726806|1,582624|1,754684|1,826010|6,827308|1,443847|2,248107|1,826010
4|18|4|0,831634|2,707738|1,432493|1,580986|1,734770|6,895345|1,272526|1,859825|1,734770
4|18|5|0,784615|2,885130|1,514686|1,612103|1,949659|6,760000|1,498265|1,840799|1,949659
4|18|6|0,819641|2,678062|1,514425|1,606154|1,912707|6,758584|1,460813|1,920850|1,912707
