WIG20,5,20140512,105000,2388.01,2393.38,2388.01,2393.38,161342,0
WIG20,5,20140512,105500,2393.65,2393.73,2392.92,2392.92,85493,0
WIG20,5,20140512,110000,2392.99,2392.99,2391.64,2392.44,111283,0
WIG20,5,20140512,110500,2392.68,2392.77,2391.38,2391.38,55227,0
WIG20,5,20140512,111000,2391.22,2392.42,2390.54,2392.17,63892,0
WIG20,5,20140512,111500,2392.43,2393.15,2391.96,2392.37,50022,0
WIG20,5,20140512,112000,2392.37,2392.46,2391.48,2391.83,35105,0
WIG20,5,20140512,112500,2391.74,2391.94,2391.44,2391.66,39286,0
WIG20,5,20140512,113000,2391.72,2391.72,2389.95,2390.33,101394,0
WIG20,5,20140512,113500,2390.22,2391.32,2390.07,2390.56,68514,0
WIG20,5,20140512,114000,2390.46,2390.48,2390.03,2390.22,22062,0
WIG20,5,20140512,114500,2390.17,2390.82,2390.17,2390.73,15415,0
WIG20,5,20140512,115000,2390.73,2390.91,2390.46,2390.55,28403,0
WIG20,5,20140512,115500,2390.71,2391.9,2390.64,2391.69,32805,0
WIG20,5,20140512,120000,2391.69,2394.71,2391.22,2394.71,90872,0
WIG20,5,20140512,120500,2395.18,2396.06,2394.64,2395.26,65688,0
WIG20,5,20140512,121000,2395.26,2395.78,2393.68,2393.68,64314,0
WIG20,5,20140512,121500,2394.01,2394.44,2393.32,2393.57,105327,0
WIG20,5,20140512,122000,2393.13,2394.73,2392.82,2392.82,480670,0
WIG20,5,20140512,122500,2392.74,2394.7,2392.74,2394.7,97752,0
WIG20,5,20140512,123000,2394.4,2396.67,2394.4,2396.57,195063,0
WIG20,5,20140512,123500,2397.09,2397.82,2396.56,2396.68,54930,0
WIG20,5,20140512,124000,2396.6,2399.39,2396.6,2399.39,232227,0
WIG20,5,20140512,124500,2398.77,2399.28,2397.82,2397.82,35875,0
WIG20,5,20140512,125000,2397.74,2398.96,2397.43,2398.96,46680,0
WIG20,5,20140512,125500,2398.22,2398.54,2397.14,2397.36,41956,0
WIG20,5,20140512,130000,2397.45,2397.96,2397.29,2397.96,76743,0
WIG20,5,20140512,130500,2397.66,2399.54,2397.62,2398.84,67058,0
WIG20,5,20140512,131000,2398.9,2399.94,2398.9,2399.09,49125,0
WIG20,5,20140512,131500,2399.26,2399.26,2397.43,2397.43,66211,0
WIG20,5,20140512,132000,2397.34,2397.5,2396.74,2397.01,115919,0
WIG20,5,20140512,132500,2396.99,2398.12,2396.75,2397.7,62444,0
WIG20,5,20140512,133000,2397.7,2397.96,2397.52,2397.71,34899,0
WIG20,5,20140512,133500,2397.45,2397.62,2396.57,2396.57,33921,0
WIG20,5,20140512,134000,2396.57,2397.97,2396.49,2397.97,112083,0
WIG20,5,20140512,134500,2397.88,2398.53,2397.28,2397.28,24673,0
WIG20,5,20140512,135000,2397.19,2397.21,2396.83,2396.98,26399,0
WIG20,5,20140512,135500,2397.07,2397.16,2396.37,2397.02,28783,0
WIG20,5,20140512,140000,2397.2,2397.62,2396.84,2397.03,71198,0
WIG20,5,20140512,140500,2396.94,2398.12,2396.94,2397.94,46030,0
WIG20,5,20140512,141000,2397.97,2398.68,2397.52,2398.22,30882,0
