window|hide layer 1|hide layer 2|teach error|predic error 30%|10 values|5 |1|predic error 30%|10 values|5 |1
2|5|17|0,833394|11,639755|10,270276|11,292465|12,420069|23,032381|28,176113|25,040895|12,420069
2|5|18|0,922403|8,694296|6,462447|7,338187|8,343618|22,865873|25,762024|20,543134|8,343618
2|5|19|0,866697|8,448986|3,360937|4,048031|4,968056|22,660690|23,327138|16,330668|4,968056
2|5|20|1,001977|11,106193|8,181787|9,302886|10,384742|22,769522|27,164680|23,596879|10,384742
2|6|1|1,272336|16,339354|22,114557|22,821639|24,520214|22,807692|29,822894|28,157647|24,520214
2|6|2|0,785097|9,220035|7,539450|8,354558|8,593990|22,921801|28,103101|25,148459|8,593990
2|6|3|0,780486|10,911107|13,741634|14,545857|16,050877|21,674910|26,936799|23,814027|16,050877
2|6|4|0,853937|8,071994|7,250676|8,047622|8,339293|22,823407|27,127223|23,309905|8,339293
2|6|5|0,928049|11,771267|11,415008|12,332456|12,925584|23,059774|29,181215|26,953880|12,925584
2|6|6|0,827646|12,998343|13,924080|14,946981|16,416119|22,764017|28,496790|25,853522|16,416119
2|6|7|0,850141|7,224721|4,987316|5,739245|6,816138|23,010047|23,629829|16,207603|6,816138
2|6|8|0,928668|9,150500|6,321343|7,196296|7,824371|22,989927|26,894184|22,829332|7,824371
2|6|9|0,762205|7,006113|5,569441|6,318111|6,992037|22,970919|25,333442|19,659087|6,992037
2|6|10|0,881429|8,132065|5,049271|5,826657|6,811892|23,015103|24,949425|18,510737|6,811892
2|6|11|1,001023|10,843005|9,967291|10,964315|12,170417|22,676490|27,406116|23,874952|12,170417
2|6|12|0,890126|16,018256|19,948807|20,764282|21,927126|22,868083|30,513344|29,502972|21,927126
2|6|13|0,919892|8,482962|6,365367|7,227812|8,270570|22,929359|25,704840|20,319652|8,270570
2|6|14|0,872919|9,946352|10,987927|11,755783|12,489742|22,788036|28,612656|25,944121|12,489742
2|6|15|0,819976|8,871166|9,485940|10,244212|10,753904|22,546646|27,737739|24,576140|10,753904
2|6|16|0,978349|9,242427|10,778281|11,538559|12,434495|22,311160|27,398580|24,039121|12,434495
2|6|17|0,943751|14,249517|16,382554|17,257599|18,064450|22,595565|29,839502|28,572015|18,064450
2|6|18|0,863349|6,863836|2,557039|3,168326|3,783237|22,771636|20,135552|11,814563|3,783237
2|6|19|0,857667|13,132416|12,959860|14,024063|15,376132|23,235728|29,011540|26,372468|15,376132
2|6|20|0,938989|12,042152|12,834147|13,732582|14,787530|22,943482|28,749703|26,003349|14,787530
2|7|1|1,144440|10,595748|13,789055|14,458343|15,695426|23,091488|28,515434|25,260443|15,695426
2|7|2|1,261207|6,917812|8,046125|8,736186|9,467005|22,609021|25,772112|20,888026|9,467005
2|7|3|0,848081|6,946256|6,989042|7,725596|8,226188|22,384925|25,483761|20,697574|8,226188
2|7|4|1,058271|10,348135|12,803620|13,508061|14,288536|22,067173|28,141382|25,719068|14,288536
2|7|5|0,928025|8,411849|9,036506|9,775548|9,843832|22,671973|28,355825|25,686663|9,843832
2|7|6|0,783268|7,787192|7,761430|8,524332|9,489360|22,440642|25,690729|20,732917|9,489360
2|7|7|0,847658|19,951746|25,973387|26,832777|28,566830|22,959620|31,207242|30,736400|28,566830
2|7|8|1,143505|7,176995|6,568927|7,262900|7,726253|23,140361|26,339032|21,287374|7,726253
2|7|9|0,867593|7,807418|6,708719|7,407398|8,047850|22,856727|26,918833|22,537579|8,047850
2|7|10|1,109455|17,467970|20,868868|21,941929|23,888505|22,919696|30,080957|28,833993|23,888505
2|7|11|0,859969|15,292435|18,027828|18,916817|19,819692|22,683939|30,208903|29,194108|19,819692
2|7|12|0,890123|9,823318|9,330557|10,192082|10,754849|22,645885|27,848009|24,810010|10,754849
2|7|13|0,928650|6,904366|3,904062|4,673454|5,487419|22,618199|22,725493|15,886456|5,487419
2|7|14|0,884121|8,617648|4,599282|5,412918|6,471651|22,948082|24,368687|17,698616|6,471651
2|7|15|0,964558|10,572235|10,757501|11,735951|13,092001|22,793811|27,264936|23,418803|13,092001
2|7|16|0,930275|7,971356|3,052891|3,718761|4,564405|22,829064|21,584992|13,030888|4,564405
2|7|17|0,940819|10,255518|11,980791|12,750308|13,609346|22,219538|28,211758|25,705643|13,609346
2|7|18|1,464917|22,545678|31,913205|32,447126|34,112824|22,686792|32,193722|32,687182|34,112824
2|7|19|0,802147|8,664142|7,383835|8,222672|8,724050|22,800035|26,947342|22,963005|8,724050
2|7|20|1,023837|8,257260|8,276308|9,041660|9,733649|22,456841|26,316572|21,899434|9,733649
2|8|1|1,122338|10,408775|9,082421|10,023744|11,349810|22,897286|27,154701|23,034044|11,349810
2|8|2|1,000307|8,406014|9,678108|10,521096|11,992454|22,163123|25,712003|20,768293|11,992454
2|8|3|1,084890|7,271662|7,658755|8,359567|9,104383|22,900519|26,142889|21,217503|9,104383
2|8|4|0,807236|12,328592|11,875003|12,843798|13,441526|22,868236|29,173980|27,183822|13,441526
2|8|5|0,900241|15,692997|18,941188|19,818420|20,816399|22,123076|29,935008|29,232072|20,816399
2|8|6|0,881361|8,637059|8,976774|9,763166|10,623193|22,433602|27,096467|23,342372|10,623193
2|8|7|0,955823|9,054881|6,970431|7,845364|8,630172|23,065125|26,884286|22,540753|8,630172
2|8|8|1,059326|10,128113|10,862093|11,603293|12,141506|23,117336|28,987543|26,347148|12,141506
2|8|9|1,042068|7,859908|6,958739|7,693250|8,336647|22,948699|26,804935|22,246551|8,336647
2|8|10|1,055594|8,853222|9,808814|10,577512|11,390494|22,744576|27,789134|24,313150|11,390494
2|8|11|0,941994|9,642436|7,231089|8,205726|9,371038|22,950918|26,270924|21,420730|9,371038
2|8|12|0,823965|7,861463|6,775421|7,562801|7,999585|22,731027|26,697479|22,498691|7,999585
2|8|13|0,891927|11,282926|9,823596|10,852731|12,008853|22,943030|27,729303|24,243183|12,008853
2|8|14|0,871056|8,548884|4,978232|5,873596|6,998387|23,082667|24,154769|17,427794|6,998387
2|8|15|0,916430|8,985571|7,252630|8,005964|8,320437|22,891076|28,331361|25,614812|8,320437
2|8|16|0,857335|13,354656|13,908653|14,997665|16,673940|23,016189|28,648261|25,871211|16,673940
2|8|17|0,796797|6,785952|2,666798|3,361147|4,115726|22,677574|19,951341|12,657416|4,115726
2|8|18|1,052721|9,800946|10,327335|11,144036|12,139133|22,745543|27,555016|23,864615|12,139133
2|8|19|0,826843|8,574618|7,617610|8,479073|9,518878|22,776692|26,160133|21,356921|9,518878
2|8|20|0,897733|10,536883|8,183746|9,202289|10,602241|22,830905|26,321844|21,492389|10,602241
2|9|1|1,304148|10,993887|9,855311|10,779951|12,153575|22,552184|27,437444|23,946163|12,153575
2|9|2|0,744659|9,377513|10,416536|11,205538|12,015741|21,643472|26,744251|23,589507|12,015741
2|9|3|0,961291|10,370543|10,520663|11,479035|12,838124|22,716430|26,980889|22,956236|12,838124
2|9|4|0,785090|12,292533|12,818425|13,788752|15,212266|22,445474|28,029959|25,230183|15,212266
2|9|5|0,825150|10,726456|10,961971|11,774958|12,458391|22,787753|28,674863|26,138474|12,458391
2|9|6|0,826867|9,723385|10,057446|10,880694|11,546832|22,388254|27,678095|24,650107|11,546832
2|9|7|1,270615|6,498295|4,789351|5,495510|5,995041|22,803282|25,202245|19,350913|5,995041
2|9|8|0,890110|8,058796|9,215314|9,976246|10,979057|22,112672|25,840740|21,387949|10,979057
2|9|9|0,838242|6,947995|4,587971|5,344494|5,916720|23,044333|24,764501|18,735480|5,916720
2|9|10|0,906167|7,703384|3,537733|4,186415|4,630344|22,882284|24,837938|19,166942|4,630344
2|9|11|0,852014|8,774173|7,931612|8,824428|9,856717|22,416234|25,833730|21,467065|9,856717
2|9|12|0,912490|8,118117|7,689013|8,447640|9,259041|23,173677|26,737695|21,811868|9,259041
2|9|13|0,975342|5,788427|1,933903|2,410777|2,869661|22,855229|13,363615|7,654049|2,869661
2|9|14|0,924519|9,687981|11,142339|11,886182|12,789039|22,605103|27,908824|24,719947|12,789039
2|9|15|0,930496|11,734402|11,428519|12,379479|13,243202|22,687712|28,665308|26,340663|13,243202
2|9|16|0,900155|16,263052|20,183787|21,090551|22,753531|22,371036|29,479037|28,123041|22,753531
2|9|17|0,982121|11,576932|9,670529|10,666083|12,074568|23,010127|27,524939|23,619545|12,074568
2|9|18|1,121932|9,363240|7,811500|8,706464|9,705585|22,660717|26,619103|22,165532|9,705585
2|9|19|0,837345|10,370356|8,064558|9,031995|10,035569|23,036621|27,206447|23,153648|10,035569
2|9|20|0,827905|8,559102|7,749317|8,471905|8,162243|22,764102|29,053940|27,135914|8,162243
2|10|1|1,491796|10,518296|11,740818|12,538702|13,608121|23,055730|28,138522|24,658916|13,608121
2|10|2|0,814649|8,872425|6,405387|7,244264|7,926166|23,244917|26,937165|22,516783|7,926166
2|10|3|1,020285|10,395358|10,762860|11,604887|11,888272|22,003669|28,235391|26,204720|11,888272
2|10|4|0,835809|7,151172|5,373169|6,087194|6,598734|23,155294|26,193000|21,046634|6,598734
2|10|5|0,805503|8,086628|10,026777|10,725126|11,727058|21,984964|25,983460|21,832772|11,727058
2|10|6|0,978885|10,072372|7,060377|8,027298|8,986313|23,012778|26,920724|22,786185|8,986313
2|10|7|0,824100|10,493215|9,114758|10,006840|10,767479|23,326437|28,106234|24,538657|10,767479
2|10|8|0,835001|6,998892|4,487189|5,242784|5,947734|22,570610|24,000128|18,357329|5,947734
2|10|9|0,853174|6,915302|5,174096|5,906471|6,531565|22,761548|25,032251|19,418791|6,531565
2|10|10|0,857427|9,134267|6,975905|7,848097|8,756495|22,927001|26,650705|22,215506|8,756495
2|10|11|0,815514|10,061499|10,307618|11,080460|11,201226|22,603955|28,835609|26,709263|11,201226
2|10|12|0,806644|9,370971|6,233774|7,130820|8,061072|22,927341|26,368393|21,783233|8,061072
2|10|13|0,825421|9,533055|7,052385|7,954897|8,854158|23,116454|26,930619|22,593298|8,854158
2|10|14|0,804289|10,093457|9,162284|10,099994|10,941009|22,870371|27,651161|24,175280|10,941009
2|10|15|0,815252|10,229535|8,331525|9,268945|9,964478|23,110951|27,856965|24,437511|9,964478
2|10|16|1,069957|7,454388|5,154434|5,897461|6,119437|22,553101|26,318000|22,140632|6,119437
2|10|17|1,318148|7,584199|7,639067|8,425026|9,434596|22,839533|25,609477|19,970836|9,434596
2|10|18|0,956299|22,115785|30,731021|31,328248|32,927070|23,003720|32,328469|32,679771|32,927070
2|10|19|0,914509|11,446947|10,522090|11,494967|12,384457|22,981682|28,746175|26,298547|12,384457
2|10|20|0,832877|13,366082|12,737424|13,780168|14,428094|23,159724|29,429968|27,358614|14,428094
2|11|1|1,881893|21,057386|29,331016|29,943985|31,572000|22,402760|31,505365|31,724713|31,572000
2|11|2|1,128536|7,533283|9,177365|9,884276|10,975955|22,437326|25,427860|20,313355|10,975955
2|11|3|0,830764|9,738511|7,918410|8,815857|9,661887|23,285834|27,464631|23,398526|9,661887
2|11|4|0,897480|8,860292|8,309223|9,170941|10,114702|22,718624|26,759507|22,561123|10,114702
2|11|5|0,877173|7,075545|3,833441|4,619888|5,655702|22,708298|21,579298|14,441437|5,655702
2|11|6|0,898525|13,855355|15,066359|16,110627|17,703751|23,066077|28,975200|26,447556|17,703751
2|11|7|0,916143|10,809987|9,211073|10,086457|10,176909|22,963122|29,015889|26,875945|10,176909
2|11|8|1,029163|6,052157|3,594844|4,266887|4,479752|22,572974|23,422304|17,063659|4,479752
2|11|9|0,837039|8,469405|7,394786|8,173043|8,390907|22,992238|27,898889|24,597322|8,390907
2|11|10|0,917283|8,855680|5,462329|6,346634|7,531743|23,045657|24,716159|18,252801|7,531743
2|11|11|0,928540|17,352307|21,987510|22,869996|24,635091|22,753139|30,140543|28,979255|24,635091
2|11|12|0,903712|8,900716|5,740597|6,631895|7,450387|23,028209|26,041427|21,130880|7,450387
2|11|13|0,821363|8,752564|8,018443|8,875184|9,611340|22,659156|26,863485|22,896782|9,611340
2|11|14|1,073348|10,079428|7,334017|8,305923|9,127870|22,827565|27,348014|23,778614|9,127870
2|11|15|1,061575|9,007392|9,941642|10,671243|11,400114|22,864946|28,089679|24,784285|11,400114
2|11|16|0,914109|8,064646|8,146301|8,879977|9,797024|23,300691|26,631713|21,489638|9,797024
2|11|17|0,812574|7,948312|5,870582|6,642520|7,322274|23,095047|25,773883|20,290979|7,322274
2|11|18|0,960981|9,972511|10,941534|11,677710|12,218215|22,803138|28,777786|26,257403|12,218215
2|11|19|0,875438|16,276580|20,362859|21,280222|23,169600|22,326001|29,071787|27,416671|23,169600
2|11|20|1,092639|12,062093|12,962180|13,841762|14,979903|22,904831|28,576215|25,777988|14,979903
2|12|1|1,694875|20,300710|27,245192|27,975925|29,627847|23,113023|31,716843|31,525255|29,627847
2|12|2|0,780230|15,650260|19,497793|20,389510|21,796240|21,502629|28,988733|28,030557|21,796240
2|12|3|0,789642|9,305834|7,839679|8,704367|9,529837|22,763928|27,060057|23,143143|9,529837
2|12|4|0,833178|7,675524|7,483060|8,251126|8,896896|22,397816|26,048088|21,594987|8,896896
2|12|5|0,827084|10,113701|8,879380|9,721129|9,956725|22,372842|28,293196|26,051431|9,956725
2|12|6|0,931565|21,276113|28,968169|29,646167|31,290842|23,169402|32,114713|32,181365|31,290842
2|12|7|0,901217|6,067835|4,729160|5,420674|6,231711|22,648919|23,431669|16,908447|6,231711
2|12|8|1,116316|7,906323|7,198957|7,976166|8,751736|23,067954|26,053169|20,651057|8,751736
2|12|9|1,133022|9,180539|10,063683|10,866363|11,896586|22,804112|27,714214|24,053844|11,896586
2|12|10|1,373539|5,850571|4,896637|5,652661|6,428266|22,606581|23,408279|17,085143|6,428266
2|12|11|0,866192|9,726847|8,496091|9,323731|9,611521|22,849027|28,284840|25,501405|9,611521
2|12|12|0,951734|7,906801|4,760037|5,546932|6,373138|23,146882|24,771690|18,548232|6,373138
2|12|13|1,176688|10,171781|11,503816|12,300581|13,450651|22,448383|27,676251|24,171262|13,450651
2|12|14|0,876865|6,693411|3,303263|4,008463|4,576155|23,002836|22,771921|15,643043|4,576155
2|12|15|0,846186|9,302761|8,906331|9,629754|9,659864|22,738979|29,152163|27,253095|9,659864
2|12|16|0,809753|8,576817|7,348192|8,145364|8,369293|22,869721|27,658934|24,283037|8,369293
2|12|17|0,833235|9,225419|6,150356|7,032568|7,861081|23,039873|26,268522|21,432572|7,861081
2|12|18|0,862964|14,422943|16,654447|17,642919|19,206629|22,647350|29,093279|27,031095|19,206629
2|12|19|1,096895|9,983895|8,832642|9,701777|10,705888|22,853571|27,099156|22,795653|10,705888
2|12|20|0,869228|7,890727|7,185209|8,011108|8,776590|22,717744|26,045134|21,301856|8,776590
2|13|1|1,723160|17,290901|22,436373|23,309829|25,373366|22,273014|29,390277|28,042369|25,373366
2|13|2|0,785640|10,422123|11,844500|12,721585|14,011913|21,362408|26,769050|23,864505|14,011913
2|13|3|0,906455|9,206728|7,525761|8,308064|8,443415|22,565373|28,156537|25,636623|8,443415
2|13|4|0,844497|9,694119|9,198811|10,038631|10,714336|23,238801|27,848152|24,135821|10,714336
2|13|5|1,155075|6,950563|6,758687|7,505029|7,839517|22,118847|25,787121|21,674881|7,839517
2|13|6|0,930949|7,933776|8,947294|9,658263|10,392550|22,565072|26,930428|22,912713|10,392550
2|13|7|0,924003|9,251844|8,059551|8,872679|9,406966|23,222371|28,016336|24,519895|9,406966
2|13|8|0,866612|8,068234|9,880060|10,558661|11,329146|22,277945|26,883377|23,133778|11,329146
2|13|9|0,973449|9,118140|9,087390|9,894093|10,362669|22,675976|27,701512|24,442708|10,362669
2|13|10|0,987663|11,567176|9,206794|10,225243|11,434531|22,950009|27,779330|24,376319|11,434531
2|13|11|0,931098|7,096519|4,976399|5,727592|6,198357|22,854515|25,933826|21,056502|6,198357
2|13|12|0,921637|9,431469|10,788165|11,502699|12,051552|22,071603|27,804379|25,194447|12,051552
2|13|13|1,024973|9,926561|9,729200|10,569504|11,527025|23,037887|27,931839|24,307349|11,527025
2|13|14|0,914505|7,678212|6,972616|7,706328|8,407957|23,066963|26,304523|21,150172|8,407957
2|13|15|0,849383|8,626857|5,176982|6,065091|6,795142|22,935290|25,419618|20,159342|6,795142
2|13|16|0,991550|12,114687|10,865880|11,934188|13,049004|22,966999|28,448147|25,666338|13,049004
2|13|17|0,898238|11,241480|9,201554|10,162489|10,928209|23,157903|28,218683|25,035939|10,928209
2|13|18|0,838052|8,101111|4,551114|5,361931|5,838392|22,815434|25,442057|20,521026|5,838392
2|13|19|0,927014|9,105538|5,209898|6,080104|6,638719|22,959917|26,118913|21,612831|6,638719
2|13|20|0,905984|11,926899|11,463738|12,449895|13,400495|22,833671|28,742211|26,382334|13,400495
2|14|1|1,410898|8,234488|6,763677|7,512196|8,057652|22,761748|27,139323|23,274656|8,057652
2|14|2|0,856196|9,599992|7,785762|8,666317|9,225821|21,519745|26,674172|23,854476|9,225821
2|14|3|0,849799|8,473027|7,115147|7,866747|8,374006|23,300830|27,776579|23,934929|8,374006
2|14|4|0,945331|11,115217|9,223242|10,286751|11,691157|22,959153|27,152166|23,106018|11,691157
2|14|5|0,958025|10,618210|9,136377|10,147994|11,272851|22,781503|27,297372|23,637306|11,272851
2|14|6|1,162467|7,701902|5,939548|6,821528|7,815886|22,469863|24,696795|18,971585|7,815886
2|14|7|0,841802|9,623415|9,816620|10,613356|11,100568|22,501413|28,124594|25,411155|11,100568
2|14|8|0,892482|14,574850|17,036078|17,960680|19,305145|22,687838|29,375351|27,594688|19,305145
2|14|9|1,069652|9,878336|11,008325|11,778982|12,599947|22,627719|28,216665|25,313333|12,599947
2|14|10|0,834950|9,294629|7,635177|8,444098|9,047925|22,791708|27,495258|23,966156|9,047925
2|14|11|0,838501|8,555533|8,376449|9,155825|9,562889|22,384516|27,289359|23,957411|9,562889
2|14|12|0,952357|10,076819|6,024416|6,944177|7,278830|22,828618|27,472909|24,440487|7,278830
