window|hide layer 1|hide layer 2|teach error|predic error 30%|10 values|5 |1|predic error 30%|10 values|5 |1
4|5|12|0,766374|7,769975|3,900080|4,826987|5,021990|22,179110|10,223052|7,306368|5,021990
4|5|13|0,805830|8,844126|3,757209|4,621090|4,954411|23,271193|17,959341|10,890825|4,954411
4|5|14|0,818690|7,278107|3,409487|4,177789|4,553331|23,087941|17,892142|10,813750|4,553331
4|5|15|0,725926|6,735866|2,733204|3,474410|3,708345|22,754850|10,394213|7,206467|3,708345
4|5|16|0,804070|9,597625|7,076273|8,124517|8,693444|23,263856|21,229099|14,464428|8,693444
4|5|17|0,880217|8,499722|5,839872|6,847621|7,727563|22,507123|13,958375|8,973866|7,727563
4|5|18|0,785487|9,138547|3,176665|3,785914|4,148966|22,426299|10,475985|7,035489|4,148966
4|5|19|0,761708|5,851458|3,548347|4,376545|4,388544|22,640331|11,804811|7,915697|4,388544
4|5|20|0,782735|7,520633|3,437170|4,305896|4,236556|22,726472|11,840939|7,544289|4,236556
4|6|1|1,165434|9,860988|7,049141|8,119717|8,614065|22,555925|17,449753|11,559484|8,614065
4|6|2|0,832601|9,716597|4,997032|5,933367|6,174389|22,096370|18,247237|11,011817|6,174389
4|6|3|0,908104|7,670368|4,260271|5,171116|5,491922|22,893609|17,557564|11,565106|5,491922
4|6|4|0,770948|6,458689|5,138624|6,114124|7,244991|22,206256|13,346500|8,784824|7,244991
4|6|5|0,797853|11,522041|10,241482|11,580447|11,421830|22,737384|22,905963|16,123035|11,421830
4|6|6|0,919850|10,916268|12,202763|13,312357|13,895474|22,377033|22,818495|16,668176|13,895474
4|6|7|0,755607|7,871063|7,272699|8,311427|8,485994|21,899756|20,933062|14,332665|8,485994
4|6|8|0,751707|7,315288|4,078366|4,962379|5,722341|22,405144|10,817916|7,192994|5,722341
4|6|9|0,771160|6,646028|3,285980|4,089817|4,325015|23,031579|14,194343|8,878337|4,325015
4|6|10|0,735348|7,397607|3,337759|4,089557|4,573986|22,896795|12,147371|7,906008|4,573986
4|6|11|0,724584|6,896290|3,679285|4,560557|4,465521|22,793977|15,001635|9,610990|4,465521
4|6|12|0,838259|9,299309|5,380684|6,399345|6,528263|23,118121|17,888131|11,586278|6,528263
4|6|13|0,782393|6,674181|4,405438|5,253386|5,633394|22,795761|13,550184|8,757175|5,633394
4|6|14|0,741038|6,744442|4,358642|5,318082|5,518111|22,363308|14,671021|9,278621|5,518111
4|6|15|0,712970|7,622221|3,629586|4,510748|4,327292|22,707377|19,816070|13,502883|4,327292
4|6|16|0,755672|5,549320|2,905741|3,712847|3,491263|22,418067|6,938091|5,851687|3,491263
4|6|17|0,738637|11,356511|10,042387|11,238484|11,253934|22,952395|23,290220|17,255803|11,253934
4|6|18|0,729657|7,493463|2,754175|3,510422|3,833326|22,473583|10,603373|7,267338|3,833326
4|6|19|0,736234|8,041959|6,595002|7,586885|7,492500|22,879327|21,936622|16,107348|7,492500
4|6|20|0,737769|7,110233|3,619566|4,444411|4,729550|21,927066|11,500696|7,718339|4,729550
4|7|1|1,367892|12,474760|8,147663|9,602199|9,276037|22,952990|20,524667|14,310323|9,276037
4|7|2|0,901819|7,284762|5,910956|6,933561|7,245416|22,526684|14,278615|9,614842|7,245416
4|7|3|0,818344|8,262971|6,454348|7,467752|8,176186|22,829532|15,286516|9,939132|8,176186
4|7|4|0,816074|9,125331|8,137609|9,108262|9,654608|22,469972|19,146198|12,481272|9,654608
4|7|5|0,795331|8,100804|5,960049|7,105928|7,398497|22,761633|15,850960|10,178774|7,398497
4|7|6|0,749394|8,322453|3,529452|4,392583|4,595478|22,977812|16,010148|9,572216|4,595478
4|7|7|0,798459|7,339225|5,032553|5,943313|6,633999|21,762636|11,761553|8,046447|6,633999
4|7|8|0,715480|6,959096|4,250103|5,049167|5,045454|22,942485|21,129610|14,295633|5,045454
4|7|9|0,747353|8,364376|3,954081|4,879017|4,731856|22,887435|20,037379|13,013575|4,731856
4|7|10|0,772963|8,700750|6,448310|7,599415|7,907146|22,310850|15,904053|10,178950|7,907146
4|7|11|0,781265|7,732851|4,409251|5,305186|5,918564|23,044869|14,995202|9,115529|5,918564
4|7|12|0,800865|7,774329|6,883647|7,930959|8,559460|22,405363|16,529728|10,784346|8,559460
4|7|13|0,746709|8,893427|6,820310|8,001978|7,465403|22,239461|22,978530|15,563846|7,465403
4|7|14|0,713051|6,864584|3,051738|3,782929|3,839010|22,789882|16,261287|9,682448|3,839010
4|7|15|0,745377|8,659969|3,065749|3,890074|3,763760|22,403607|11,817642|7,879530|3,763760
4|7|16|0,892852|10,570144|12,318556|13,333460|13,816279|22,052565|22,825369|17,096500|13,816279
4|7|17|0,783449|7,917204|6,612763|7,658218|7,649665|22,637431|17,850854|11,844337|7,649665
4|7|18|0,764595|8,257786|4,636523|5,639545|5,608612|22,863763|15,670705|9,862882|5,608612
4|7|19|0,835772|7,625115|4,678575|5,552617|5,820437|23,151235|20,599068|13,769040|5,820437
4|7|20|0,718310|7,429634|2,658141|3,414038|3,321207|22,649213|11,833919|8,066082|3,321207
4|8|1|1,239145|11,436275|7,940751|9,297584|9,204854|22,123931|20,299200|13,887326|9,204854
4|8|2|0,812685|7,395324|5,389411|6,161155|6,680853|23,526357|21,783698|14,758388|6,680853
4|8|3|0,886129|9,218276|3,502624|4,215873|4,644234|22,988112|13,197134|8,042853|4,644234
4|8|4|0,854677|8,996712|4,265696|4,963723|5,949665|22,848172|12,678882|7,452553|5,949665
4|8|5|0,757299|8,599268|4,812306|5,819485|5,919347|22,925263|16,229840|10,174269|5,919347
4|8|6|0,746420|7,069075|6,223613|7,310583|7,787444|22,254845|14,302353|10,084500|7,787444
4|8|7|0,773615|8,833320|6,699383|7,781777|7,909191|22,230570|19,177368|11,969477|7,909191
4|8|8|0,785856|7,122111|6,277745|7,368289|7,591500|22,468387|16,678637|10,832121|7,591500
4|8|9|0,787336|9,192711|5,715888|6,764660|7,039198|22,821386|18,225119|11,584227|7,039198
4|8|10|0,783954|9,656324|6,491067|7,567302|7,592235|23,238602|22,275228|16,176123|7,592235
4|8|11|0,701100|5,877070|3,278039|4,101080|4,002434|22,622993|13,388957|8,835378|4,002434
4|8|12|0,777717|9,174924|6,809445|7,877402|7,799333|22,726350|21,785990|14,265599|7,799333
4|8|13|0,747275|9,607004|9,254893|10,381911|10,362992|22,259381|26,132507|20,294426|10,362992
4|8|14|0,705339|6,428323|3,414690|4,189433|4,419917|22,620078|15,716653|9,730362|4,419917
4|8|15|0,829407|8,082869|3,927977|4,820071|5,311481|23,106041|16,413117|10,207827|5,311481
4|8|16|0,789563|7,175807|4,554820|5,576304|5,452920|22,362798|14,072397|9,098426|5,452920
4|8|17|0,765696|11,144040|10,124311|11,267980|11,166535|22,900589|24,663242|19,179828|11,166535
4|8|18|0,762889|8,204230|3,941642|4,791611|4,973556|22,642354|17,825784|10,775407|4,973556
4|8|19|0,738515|6,625291|3,663229|4,376873|4,572111|22,881357|18,463589|11,330073|4,572111
4|8|20|0,780563|6,820210|5,051709|5,986791|6,058453|22,667157|16,322942|10,560446|6,058453
4|9|1|1,267700|12,746254|12,004170|13,433877|13,415938|22,199273|23,051185|17,464372|13,415938
4|9|2|0,893851|9,495620|4,543204|5,352158|6,023385|23,116466|17,081402|9,553871|6,023385
4|9|3|0,731585|7,703158|3,834158|4,876694|5,193977|21,993755|9,675869|6,574637|5,193977
4|9|4|0,759174|6,917227|5,211133|6,169816|6,226346|23,000111|20,164151|13,143303|6,226346
4|9|5|0,815423|7,239360|5,803470|6,804496|6,886960|22,899200|19,171519|12,889976|6,886960
4|9|6|0,836328|8,586899|5,678859|6,717355|7,239000|22,949285|17,127719|10,853560|7,239000
4|9|7|0,818378|10,223247|9,202734|10,369495|10,757019|22,816851|20,191905|14,608448|10,757019
4|9|8|0,731987|6,920084|3,458011|4,154866|4,629335|22,879510|17,579531|10,073275|4,629335
4|9|9|0,803057|7,750784|5,940145|6,927057|6,964942|23,066506|20,966627|14,517747|6,964942
4|9|10|0,699710|6,068551|5,241411|6,224484|5,841196|22,410709|17,145497|11,230174|5,841196
4|9|11|0,780524|6,503757|3,111887|3,934578|4,464166|22,482952|7,159125|5,841134|4,464166
4|9|12|0,832887|10,252941|7,549844|8,704762|8,985937|23,115433|21,489595|14,949209|8,985937
4|9|13|0,784877|6,498976|1,829243|2,348684|2,607930|22,945801|5,172334|5,140265|2,607930
4|9|14|0,783308|9,319601|4,858307|5,787858|6,170416|23,233861|17,303784|10,573038|6,170416
4|9|15|0,764014|6,194958|2,147056|2,786181|3,066262|22,615891|7,312215|6,068366|3,066262
4|9|16|0,738059|7,471776|5,932928|6,890839|7,235969|22,873366|20,011489|13,259000|7,235969
4|9|17|0,731086|7,175793|3,514225|4,438033|4,171627|22,563125|15,180405|9,783424|4,171627
4|9|18|0,763673|6,877330|4,661494|5,674164|5,776783|22,348560|15,708401|9,563443|5,776783
4|9|19|0,736977|9,059953|5,015447|5,957510|6,060444|22,376772|17,171066|10,822245|6,060444
4|9|20|0,833965|7,042928|4,854659|5,845571|6,120969|22,395121|13,384832|8,821429|6,120969
4|10|1|1,169134|11,577700|7,366872|8,603785|8,915105|22,494916|17,827776|11,951883|8,915105
4|10|2|0,856092|8,351351|6,105494|7,014749|7,821247|23,247615|18,769394|11,534316|7,821247
4|10|3|0,769340|11,072056|8,947414|10,197012|10,049499|22,904946|22,803705|16,110383|10,049499
4|10|4|0,794727|7,193652|3,857705|4,748766|4,670827|22,979481|14,232021|9,106829|4,670827
4|10|5|0,818015|7,269758|6,277604|7,281056|7,350480|22,390794|17,852815|11,342381|7,350480
4|10|6|0,807206|7,452667|4,108274|4,956871|5,835509|22,588535|16,207741|9,452980|5,835509
4|10|7|0,761176|8,688725|7,152319|8,203618|8,819877|22,717409|17,889619|11,265815|8,819877
4|10|8|0,802741|10,857139|5,897445|6,999213|7,025836|22,979598|19,505898|12,511644|7,025836
4|10|9|0,750928|7,879713|5,023021|5,994584|6,457673|22,359139|12,210988|8,244280|6,457673
4|10|10|0,759185|7,800780|1,691196|2,052697|2,578877|22,397696|2,773713|3,881369|2,578877
4|10|11|0,740612|7,947355|5,711695|6,767962|6,761843|22,773800|18,440991|11,813120|6,761843
4|10|12|0,759782|7,117930|5,069383|6,054827|5,973002|22,682710|18,498979|12,256628|5,973002
4|10|13|0,965192|8,223845|6,099596|7,096003|7,719006|22,242719|15,032814|9,803313|7,719006
4|10|14|0,748444|8,802566|3,051712|3,847426|4,275386|22,367186|6,099534|5,119452|4,275386
4|10|15|0,847480|10,839507|6,464277|7,641828|7,455018|22,793986|21,649614|15,245347|7,455018
4|10|16|0,777406|8,706807|6,654415|7,912694|8,249286|22,347724|15,599997|9,771550|8,249286
4|10|17|0,780075|8,835577|9,043585|10,146157|10,447983|22,120022|20,100583|13,359777|10,447983
4|10|18|0,796387|9,326827|5,368882|6,405983|6,399620|23,032676|20,519905|13,641915|6,399620
4|10|19|0,735426|6,491300|4,388427|5,201481|5,557585|22,909477|20,794566|14,181095|5,557585
4|10|20|0,772619|6,502264|5,133969|6,139467|6,311401|22,444299|18,423122|11,024672|6,311401
4|11|1|1,230897|10,723620|5,334964|6,324342|6,854204|23,077544|15,559801|9,638064|6,854204
4|11|2|0,964582|12,168102|4,919205|5,702092|6,275995|22,938385|17,218814|9,974334|6,275995
4|11|3|0,908331|7,807187|4,109327|5,158788|5,052943|22,170064|11,801274|8,079995|5,052943
4|11|4|0,858472|9,429433|3,157684|3,831904|4,363632|21,953490|14,040613|7,861626|4,363632
4|11|5|0,743562|7,622877|5,569362|6,568619|6,825192|22,526218|15,527037|9,522597|6,825192
4|11|6|0,806695|8,271529|4,833068|5,911658|5,716721|22,674517|16,170111|9,927986|5,716721
4|11|7|0,842256|7,720023|4,584187|5,523241|6,037735|22,722181|12,086752|8,139465|6,037735
4|11|8|0,746423|5,733343|4,095808|4,922183|5,262288|22,492275|17,521664|11,057586|5,262288
4|11|9|0,717590|5,433052|3,086413|3,844947|3,933294|22,870808|12,699301|8,306126|3,933294
4|11|10|0,801408|9,254371|7,753670|8,875392|8,972538|22,946174|21,998477|14,614776|8,972538
4|11|11|0,860620|8,431042|5,607849|6,539896|7,333738|22,769742|13,550180|8,728760|7,333738
4|11|12|0,784759|7,365831|4,768016|5,770494|5,870473|22,069221|12,489887|8,536950|5,870473
4|11|13|0,823732|9,440725|9,644455|10,816357|11,235524|22,370804|21,589197|13,857314|11,235524
4|11|14|0,752602|9,123494|7,616488|8,785717|8,854989|22,507214|21,380033|14,201197|8,854989
4|11|15|0,789917|8,046372|3,567032|4,475941|4,298996|22,807954|13,623498|8,792267|4,298996
4|11|16|0,733047|8,549889|5,555257|6,608985|6,254218|22,272703|21,664969|14,232819|6,254218
4|11|17|0,782923|7,844325|3,439903|4,282018|4,373316|22,807194|18,132057|11,348890|4,373316
4|11|18|0,763159|6,865676|4,714266|5,693931|5,655477|22,429415|13,589016|9,021264|5,655477
4|11|19|0,797959|6,583633|3,275554|4,140918|4,147762|22,603241|6,801137|5,640149|4,147762
4|11|20|0,777723|9,991780|6,755591|7,950755|7,691457|22,424072|22,394727|15,355404|7,691457
4|12|1|1,096129|11,537223|10,593109|11,794259|11,738089|22,181296|24,991741|19,213140|11,738089
4|12|2|0,915825|10,434183|6,460304|7,450912|8,144477|21,882257|17,830804|10,762317|8,144477
4|12|3|0,855173|11,832068|8,044744|9,255870|9,585081|23,245473|20,737984|14,209827|9,585081
4|12|4|0,854209|8,255769|4,807340|5,698628|6,223233|22,758358|15,068848|9,231573|6,223233
4|12|5|0,837209|9,577149|6,839749|8,001427|8,572757|23,024606|20,808897|13,334871|8,572757
4|12|6|0,797643|8,129285|7,020076|8,059810|8,366376|22,869766|21,195682|14,423827|8,366376
4|12|7|0,859130|13,840705|11,415962|12,790194|11,926300|23,169065|27,238404|24,006417|11,926300
4|12|8|0,774636|8,577454|6,640214|7,563719|8,051246|22,379009|17,104452|10,748480|8,051246
4|12|9|0,779041|6,727114|4,793052|5,759996|6,132997|21,805906|14,181023|9,440256|6,132997
4|12|10|0,790738|8,292248|5,651301|6,743084|6,544054|22,230276|18,757320|12,381146|6,544054
4|12|11|0,755195|7,299806|3,583220|4,534770|4,635504|22,183040|9,900585|7,144844|4,635504
4|12|12|0,766881|7,882486|4,443706|5,376438|5,407599|22,638706|14,853180|9,381327|5,407599
4|12|13|0,820254|7,993245|4,195411|4,993296|5,658369|22,797407|13,913692|8,502601|5,658369
4|12|14|0,782463|7,772372|4,716507|5,767605|5,560332|21,943085|16,373902|10,755393|5,560332
4|12|15|0,775162|8,120577|6,815855|7,860219|7,768084|23,119929|22,127926|15,796360|7,768084
4|12|16|0,778061|6,969783|4,928927|5,990597|6,435008|21,855274|10,916614|7,822049|6,435008
4|12|17|0,752858|10,100587|6,169769|7,353065|7,294711|22,757881|19,488930|12,928650|7,294711
4|12|18|0,766421|8,466856|6,991437|8,113078|8,058661|22,281187|21,147985|13,475069|8,058661
4|12|19|0,892164|10,328862|5,986878|7,099081|7,063626|22,460031|19,864951|12,823745|7,063626
4|12|20|0,800983|9,129652|8,747165|9,903998|9,902084|22,105216|23,808604|16,100094|9,902084
4|13|1|1,150788|10,746404|8,328101|9,332440|10,233131|22,376006|17,715051|11,747917|10,233131
4|13|2|0,832372|11,571253|7,418803|8,611652|8,522364|21,896370|19,376353|12,766023|8,522364
4|13|3|0,936696|12,156593|13,049885|14,260817|14,643137|22,082833|25,351800|20,410536|14,643137
4|13|4|0,845781|6,019808|2,748187|3,497737|3,917463|22,766623|7,189559|5,796104|3,917463
4|13|5|0,924868|7,020807|5,978881|6,981617|7,235382|22,247402|13,634311|9,710558|7,235382
4|13|6|0,814304|7,417351|5,588029|6,627123|6,478670|21,731789|15,659715|10,895715|6,478670
4|13|7|0,882159|12,346450|10,357844|11,727745|11,524894|22,848816|24,226546|18,021052|11,524894
4|13|8|0,790019|8,875785|4,688387|5,624884|6,043658|22,815493|17,643083|10,194578|6,043658
4|13|9|0,839542|11,429397|6,872805|8,077650|7,869467|22,911056|21,951793|15,042947|7,869467
4|13|10|0,815576|7,803436|3,167441|4,016516|4,070232|22,911245|16,362084|10,432317|4,070232
4|13|11|0,789880|9,475561|4,712269|5,604085|6,118001|22,679811|14,130092|8,769765|6,118001
4|13|12|0,789711|13,528871|15,084926|16,313165|16,740425|21,928053|25,382772|20,079329|16,740425
4|13|13|0,752443|6,904112|4,093779|5,014895|4,789568|22,635775|17,819882|11,202093|4,789568
4|13|14|0,797631|7,811725|5,076013|6,044039|6,588717|22,264680|16,164626|10,029807|6,588717
4|13|15|0,774347|6,893030|6,528729|7,612925|7,845908|22,164507|15,303850|10,623062|7,845908
4|13|16|0,786098|9,196584|4,825387|5,575893|6,243923|22,717150|17,046118|10,163739|6,243923
4|13|17|0,771389|7,287052|4,510742|5,525738|5,803787|22,105573|11,252731|7,952966|5,803787
4|13|18|0,749416|9,841879|5,735887|6,958049|6,361920|22,379629|21,436856|14,275797|6,361920
4|13|19|0,817899|6,966176|4,481509|5,434283|5,310250|22,119653|12,000755|8,177823|5,310250
4|13|20|0,774551|6,793708|6,278521|7,271317|7,230065|22,440940|17,266460|11,031485|7,230065
4|14|1|1,209598|10,725312|7,867570|9,106047|9,605170|22,922856|21,942816|14,941924|9,605170
4|14|2|0,924735|12,223440|11,000442|12,301153|12,343601|22,024533|22,412881|16,971802|12,343601
4|14|3|0,854994|10,461888|7,260420|8,483454|8,435517|23,002490|18,227867|12,433590|8,435517
4|14|4|0,849056|8,574652|9,288131|10,444248|10,915524|22,350632|17,443250|12,399917|10,915524
4|14|5|0,822732|8,342310|3,304967|4,075155|4,448208|22,514010|9,129944|6,531273|4,448208
4|14|6|0,775435|9,818952|5,430258|6,515458|6,466248|22,813791|18,948822|11,985396|6,466248
4|14|7|0,769120|6,738353|4,323704|5,305811|5,478098|22,060183|10,858204|7,584550|5,478098
4|14|8|0,764205|7,895525|5,726659|6,803420|6,947236|22,226336|16,979513|10,825383|6,947236
4|14|9|0,724327|6,568520|4,427511|5,365037|5,407969|21,980571|15,501625|10,152341|5,407969
4|14|10|0,779579|8,321647|5,210363|6,299078|6,204994|22,646258|16,169176|9,894192|6,204994
4|14|11|0,777639|7,884541|3,780938|4,589030|4,987412|22,957029|17,344990|10,448419|4,987412
4|14|12|0,763071|7,527462|4,399194|5,359880|5,569420|22,552647|13,175982|8,725102|5,569420
4|14|13|0,763092|9,804104|4,179635|5,184473|5,062623|22,604442|18,966470|11,964260|5,062623
4|14|14|0,739675|8,499425|3,869217|4,859217|4,816358|22,545038|12,325446|8,051073|4,816358
4|14|15|0,783996|12,993791|14,426530|15,688695|16,243410|21,806499|23,480671|18,508676|16,243410
4|14|16|0,762622|7,773139|4,316847|5,351906|5,542291|22,401579|11,576641|7,966888|5,542291
4|14|17|0,803293|7,839419|4,466630|5,464777|5,689971|22,494088|16,593639|10,049722|5,689971
4|14|18|0,784384|7,724446|2,736394|3,521965|3,574276|22,354903|7,027140|5,876288|3,574276
4|14|19|0,799983|11,539803|10,875301|12,140227|12,050200|22,431489|24,857800|18,751467|12,050200
4|14|20|0,769110|9,275342|8,698568|9,840996|10,001725|22,472673|24,219186|18,018386|10,001725
4|15|1|1,346107|12,946036|11,296875|12,773738|12,730503|23,134064|21,896878|16,568136|12,730503
4|15|2|0,951476|9,579748|6,460666|7,205439|8,257504|22,282719|16,843667|9,865955|8,257504
4|15|3|0,900645|7,909040|4,805874|5,710169|6,133053|22,803447|12,498836|8,148997|6,133053
4|15|4|0,812238|7,016307|4,252744|5,212691|5,571131|21,724512|12,101803|8,277367|5,571131
4|15|5|0,843817|7,728860|5,869929|6,943072|7,082357|21,860620|16,246182|10,636338|7,082357
4|15|6|0,748720|7,733720|4,454274|5,346054|6,077616|22,878637|14,670135|8,519116|6,077616
4|15|7|0,827007|8,931704|5,783834|6,776040|7,261812|22,527882|16,623964|10,292033|7,261812
4|15|8|0,808841|9,913607|6,874675|8,079617|7,950719|22,741348|21,198363|13,905875|7,950719
4|15|9|0,800628|8,542662|4,599980|5,502625|5,921321|22,583043|13,010196|8,479044|5,921321
4|15|10|0,797995|7,213423|5,111406|6,047981|6,810462|22,304081|11,128298|7,733367|6,810462
4|15|11|0,790787|9,784662|4,274579|5,245967|5,341214|22,651925|12,793393|8,222611|5,341214
4|15|12|0,788306|8,999399|3,449379|4,284647|4,754664|22,610946|12,822002|7,606109|4,754664
4|15|13|0,777351|7,696116|7,032461|8,098062|8,326451|22,272048|17,384972|11,513142|8,326451
4|15|14|0,795399|6,472961|2,733834|3,447016|3,748781|22,378146|6,161694|5,383218|3,748781
4|15|15|0,770862|10,576777|6,893969|8,042884|7,873354|22,626633|21,897485|14,696143|7,873354
4|15|16|0,746497|5,734949|3,078829|3,876066|4,098355|22,213315|8,933780|6,656768|4,098355
4|15|17|0,743886|9,184228|7,538207|8,698566|9,033332|22,832837|20,398237|13,669090|9,033332
4|15|18|0,796694|11,252352|7,370292|8,538535|8,541847|22,683930|21,038775|14,347860|8,541847
4|15|19|0,858468|9,479444|6,073180|7,121906|7,337221|22,851640|19,565197|12,866490|7,337221
4|15|20|0,776018|6,417911|2,337971|3,047449|2,746464|22,809785|6,192430|5,797056|2,746464
4|16|1|1,222092|7,214659|4,221590|5,082322|5,782312|22,755995|17,000066|10,107462|5,782312
4|16|2|0,908489|8,866852|8,538959|9,578032|9,798667|23,025864|24,864925|19,908501|9,798667
4|16|3|0,851097|6,189114|3,619650|4,400678|5,241039|21,840337|10,782012|7,012939|5,241039
4|16|4|0,871535|6,714669|4,714964|5,678134|5,814851|21,794142|15,386577|10,490894|5,814851
4|16|5|0,819935|8,218411|6,101442|7,206658|7,026729|22,424842|18,851716|12,350820|7,026729
4|16|6|0,818967|7,826824|3,589904|4,552053|4,560600|22,567457|8,566613|6,545141|4,560600
4|16|7|0,831019|9,202450|4,904775|5,880410|6,091097|23,141310|18,729151|11,964153|6,091097
4|16|8|0,783772|8,008993|5,447377|6,433163|6,535235|22,430943|14,278586|9,145753|6,535235
4|16|9|0,811691|9,463641|6,160040|7,348992|7,279759|22,434274|16,838195|10,432703|7,279759
4|16|10|0,743491|6,949232|4,671561|5,698475|5,567782|22,435594|15,013442|9,311145|5,567782
4|16|11|0,809840|8,097638|4,103500|5,093245|5,113056|22,598101|13,055867|8,536243|5,113056
4|16|12|0,744937|7,187235|6,729661|7,805336|7,763569|22,368370|16,492847|11,249220|7,763569
4|16|13|0,764622|7,846819|4,474602|5,478174|5,323038|22,809179|15,404724|9,761130|5,323038
4|16|14|0,811928|6,604784|5,874482|6,755609|7,688129|21,660884|10,510269|7,337669|7,688129
4|16|15|0,749718|7,945572|4,383059|5,383903|5,712504|22,443781|12,861809|8,241629|5,712504
4|16|16|0,917545|9,446163|5,291606|6,319953|6,545654|23,027929|18,560758|11,800835|6,545654
4|16|17|0,754015|7,728544|5,787974|6,872669|6,908462|22,396656|15,458378|10,025313|6,908462
4|16|18|0,746260|10,232266|6,753837|7,906343|7,694998|22,428811|21,228663|13,958938|7,694998
4|16|19|0,783617|8,920736|7,821804|8,947632|9,211252|22,176922|19,646933|12,888482|9,211252
4|16|20|0,746221|5,199129|4,042369|4,924772|4,599161|22,593483|15,513726|9,835676|4,599161
4|17|1|1,380045|12,004010|7,386109|8,650666|9,051539|21,849377|15,715207|10,760093|9,051539
4|17|2|0,916322|11,067292|6,752032|7,860066|8,008776|23,175534|19,178680|12,684111|8,008776
4|17|3|0,896390|11,016142|7,894954|8,961572|9,468206|23,184535|20,854770|14,174152|9,468206
4|17|4|0,819416|9,958640|7,393907|8,535661|8,778589|22,953115|19,289283|12,665983|8,778589
4|17|5|0,800113|8,338974|6,109111|7,213072|7,146809|22,426278|15,841403|10,382724|7,146809
4|17|6|0,819776|7,784361|5,302673|6,283391|6,839673|22,882802|14,701111|9,374065|6,839673
4|17|7|0,772714|7,401778|6,547936|7,615484|7,517481|21,802652|15,439411|10,963920|7,517481
4|17|8|0,774980|11,503860|7,311846|8,613300|8,127758|22,766228|22,562738|16,380830|8,127758
4|17|9|0,819622|9,731840|5,863523|6,920145|6,812252|22,943740|19,987238|13,047409|6,812252
4|17|10|0,771951|7,110891|4,737194|5,715320|5,538212|22,817569|18,887414|11,775330|5,538212
4|17|11|0,918712|10,551239|7,689695|8,776627|8,877616|22,503627|19,552971|12,761331|8,877616
4|17|12|0,825613|8,015123|5,998969|7,078696|7,110798|22,602995|15,948832|10,353730|7,110798
4|17|13|0,755537|7,820169|7,971828|9,090448|9,362821|22,251374|18,134884|12,140468|9,362821
4|17|14|0,772043|7,745492|8,031863|9,051961|9,548280|21,881735|17,352839|11,858169|9,548280
4|17|15|0,783399|7,380263|3,605555|4,496367|4,679936|22,633578|10,467053|7,152583|4,679936
4|17|16|0,842270|13,055385|10,610585|11,952744|11,822808|22,938989|23,377209|17,505615|11,822808
4|17|17|0,875685|6,925661|2,902158|3,253766|3,961334|22,039114|8,880463|5,453516|3,961334
4|17|18|0,746053|7,095087|4,361394|5,364910|5,397931|22,389105|12,444603|8,241873|5,397931
4|17|19|0,777174|7,632944|4,407981|5,378383|5,462706|22,292776|12,373259|8,246575|5,462706
4|17|20|0,748737|6,899112|5,826841|6,856783|6,941954|22,437740|14,999620|10,274799|6,941954
4|18|1|1,214011|9,790044|7,392860|8,632338|8,518435|22,590068|16,791604|11,459220|8,518435
4|18|2|1,007563|11,829085|9,109327|10,340852|10,297047|22,609152|21,315493|15,158400|10,297047
4|18|3|0,867798|8,981433|5,874646|6,874500|7,175980|22,041691|17,331751|11,056888|7,175980
4|18|4|0,837570|8,722713|6,812384|8,024824|8,538697|22,228863|15,089223|10,068494|8,538697
4|18|5|0,864459|12,393542|9,523998|10,728714|11,019605|23,060311|22,879794|16,867119|11,019605
4|18|6|0,791834|7,023364|5,867991|6,900063|6,653704|22,617535|19,071488|12,322699|6,653704
4|18|7|0,836547|9,058508|7,297655|8,364925|8,301790|22,862200|21,936087|14,402506|8,301790
4|18|8|0,809142|8,033680|5,657398|6,756242|6,799599|22,642357|15,510892|9,919116|6,799599
4|18|9|0,816899|12,270121|8,385766|9,626760|9,463042|22,596151|23,622674|17,058176|9,463042
4|18|10|0,850140|6,821521|3,643501|4,402257|5,011769|22,999167|17,380912|10,616239|5,011769
4|18|11|0,786114|11,730353|9,597551|10,916297|10,656835|22,874307|23,780334|17,538855|10,656835
4|18|12|0,855205|8,419423|5,505851|6,532605|6,660373|22,653788|15,889090|9,945096|6,660373
4|18|13|0,756093|9,504203|7,058179|8,173381|7,951412|22,394667|24,410281|19,601729|7,951412
4|18|14|0,841490|12,063166|7,944151|9,216496|9,105004|22,700572|21,774198|15,352500|9,105004
4|18|15|0,739076|7,711825|2,810773|3,572810|3,800588|22,487832|10,940926|7,208032|3,800588
4|18|16|0,791783|8,277270|3,711627|4,667080|4,897348|22,352003|10,915039|7,291348|4,897348
4|18|17|0,841508|11,503126|9,438146|10,640156|10,501682|23,092227|23,304597|16,999554|10,501682
4|18|18|0,732604|8,945439|5,039991|6,077103|5,858044|22,518324|20,137645|12,700030|5,858044
4|18|19|0,743756|9,211191|2,969769|3,764025|3,659940|22,443779|13,143156|8,356279|3,659940
4|18|20|0,775332|7,160755|6,758654|7,827485|7,684954|22,185295|20,028782|12,521406|7,684954
4|19|1|1,157087|11,545591|11,583719|12,751272|13,118414|22,231769|25,249623|19,721177|13,118414
4|19|2|0,962745|9,284746|5,237868|6,108354|6,770983|23,036153|15,988624|9,364318|6,770983
4|19|3|0,884936|7,899678|5,854511|6,902795|7,450921|22,306680|14,316558|9,326674|7,450921
4|19|4|0,826494|10,949066|4,019877|4,848839|5,528165|22,262779|9,830790|6,830516|5,528165
